station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,8,7,20,16,,
DENI042,1,8,7,19,,0,
DENI042,2,9,8,20,17,,
DENI042,3,10,8,19,18,,
DENI042,4,10,8,26,14,,
DENI042,5,9,8,39,14,,
DENI042,6,9,7,51,13,,
DENI042,7,8,7,43,12,,
DENI042,8,8,6,47,13,,
DENI042,9,8,6,48,10,,
DENI042,10,8,6,50,11,,
DENI042,11,9,7,49,11,,
DENI042,12,9,7,44,12,,
DENI042,13,9,8,40,11,,
DENI042,14,8,6,38,11,,
DENI042,15,7,6,40,12,,
DENI042,16,7,6,45,12,,
DENI042,17,7,6,47,11,,
DENI042,18,6,5,46,11,,
DENI042,19,6,5,44,11,,
DENI042,20,6,5,44,10,,
DENI042,21,6,5,42,10,,
DENI042,22,6,5,,10,,
DENI042,23,5,4,41,8,,
DENI068,0,11,7,,23,,0.42
DENI068,1,9,7,,,,0.41
DENI068,2,9,7,,19,,0.4
DENI068,3,10,7,,19,,0.38
DENI068,4,10,7,,15,,0.37
DENI068,5,10,7,,20,,0.34
DENI068,6,9,6,,19,,0.32
DENI068,7,9,6,,16,,0.31
DENI068,8,13,9,,22,,0.29
DENI068,9,9,6,,22,,0.29
DENI068,10,9,6,,20,,0.29
DENI068,11,9,7,,13,,0.28
DENI068,12,10,7,,14,,0.27
DENI068,13,10,7,,19,,0.28
DENI068,14,8,6,,18,,0.29
DENI068,15,8,6,,27,,0.3
DENI068,16,9,6,,28,,0.31
DENI068,17,10,6,,24,,0.31
DENI068,18,8,5,,24,,0.32
DENI068,19,8,5,,24,,0.34
DENI068,20,8,5,,20,,0.34
DENI068,21,7,5,,18,,0.34
DENI068,22,7,5,,13,,0.34
DENI068,23,7,4,,11,,0.32
