station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,12,8,7,7,,
DENI042,1,11,8,2,18,,
DENI042,2,9,8,3,21,,
DENI042,3,8,6,3,16,,
DENI042,4,8,7,2,,,
DENI042,5,8,7,2,21,,
DENI042,6,8,7,2,21,,
DENI042,7,9,7,2,24,,
DENI042,8,11,9,3,32,,
DENI042,9,16,12,4,32,,
DENI042,10,19,15,6,33,,
DENI042,11,19,16,11,31,,
DENI042,12,17,13,27,21,0.6,
DENI042,13,14,11,54,7,0.4,
DENI042,14,14,10,51,6,0.2,
DENI042,15,10,6,35,11,,
DENI042,16,11,7,26,14,0.3,
DENI042,17,13,9,43,8,0.4,
DENI042,18,16,12,41,8,0.2,
DENI042,19,19,15,32,10,0.1,
DENI042,20,19,14,28,10,,
DENI042,21,18,13,32,8,,
DENI042,22,17,12,40,6,,
DENI042,23,16,12,,5,,
DENI068,0,13,10,,,,0.46
DENI068,1,10,8,,19,,0.43
DENI068,2,11,8,,22,,0.39
DENI068,3,11,9,,25,,0.37
DENI068,4,12,9,,29,,0.35
DENI068,5,13,9,,31,,0.34
DENI068,6,14,8,,38,,0.36
DENI068,7,16,11,,43,,0.37
DENI068,8,19,11,,35,,0.39
DENI068,9,19,11,,29,,0.42
DENI068,10,23,14,,30,,0.44
DENI068,11,23,16,,37,,0.46
DENI068,12,28,16,,37,,0.47
DENI068,13,20,11,,27,,0.47
DENI068,14,18,9,,31,,0.46
DENI068,15,17,7,,35,,0.45
DENI068,16,18,8,,38,,0.44
DENI068,17,22,12,,36,,0.44
DENI068,18,22,15,,32,,0.43
DENI068,19,29,18,,27,,0.43
DENI068,20,28,18,,24,,0.42
DENI068,21,27,18,,23,,0.42
DENI068,22,20,13,,11,,0.41
DENI068,23,18,12,,8,,0.38
