station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,7,6,45,7,,
DENI042,1,8,7,45,8,,
DENI042,2,10,9,,6,,
DENI042,3,11,10,49,5,,
DENI042,4,11,10,50,5,,
DENI042,5,11,10,47,6,,
DENI042,6,11,10,44,7,,
DENI042,7,15,13,40,10,,
DENI042,8,18,15,38,12,,
DENI042,9,19,16,41,10,,
DENI042,10,17,15,40,12,,
DENI042,11,19,17,40,13,,
DENI042,12,22,19,33,18,,
DENI042,13,20,17,36,15,,
DENI042,14,22,18,35,15,,
DENI042,15,21,18,34,15,,
DENI042,16,22,19,29,18,,
DENI042,17,25,21,31,14,,
DENI042,18,14,12,42,8,,
DENI042,19,11,9,46,6,,
DENI042,20,9,8,47,6,,
DENI042,21,8,7,49,6,,
DENI042,22,9,7,50,6,,
DENI042,23,9,9,48,,,
DENI068,0,8,5,,8,,0.22
DENI068,1,8,6,,7,,0.2
DENI068,2,11,8,,6,,0.18
DENI068,3,13,9,,7,,0.16
DENI068,4,13,9,,6,,0.15
DENI068,5,15,10,,14,,0.14
DENI068,6,16,11,,28,,0.14
DENI068,7,21,13,,34,,0.16
DENI068,8,24,15,,35,,0.18
DENI068,9,26,16,,30,,0.21
DENI068,10,26,17,,33,,0.22
DENI068,11,27,17,,28,,0.24
DENI068,12,27,16,,33,,0.26
DENI068,13,29,16,,38,,0.3
DENI068,14,31,17,,40,,0.34
DENI068,15,28,17,,35,,0.34
DENI068,16,31,17,,37,,0.37
DENI068,17,32,18,,38,,0.39
DENI068,18,24,15,,31,,0.41
DENI068,19,20,12,,35,,0.43
DENI068,20,15,9,,25,,0.43
DENI068,21,12,7,,20,,0.42
DENI068,22,11,7,,19,,0.39
DENI068,23,10,8,,,,0.37
