station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,12,4,18,,,
DENI042,1,13,4,16,3,,
DENI042,2,11,3,15,3,,
DENI042,3,14,4,11,3,,
DENI042,4,13,4,10,4,,
DENI042,5,11,4,7,7,,
DENI042,6,9,3,17,7,,
DENI042,7,8,4,33,7,,
DENI042,8,7,4,48,4,,
DENI042,9,6,3,55,3,,
DENI042,10,6,3,61,2,,
DENI042,11,4,3,64,2,,
DENI042,12,5,3,62,2,,
DENI042,13,5,3,63,2,,
DENI042,14,8,4,46,5,,
DENI042,15,8,4,45,4,,
DENI042,16,6,3,51,2,0,
DENI042,17,6,3,43,4,,
DENI042,18,6,3,39,5,,
DENI042,19,6,3,30,7,0,
DENI042,20,8,4,48,6,,
DENI042,21,7,3,57,4,,
DENI042,22,11,7,,4,,
DENI042,23,14,9,59,4,,
DENI068,0,10,4,,10,,0.24
DENI068,1,13,4,,,,0.24
DENI068,2,15,4,,6,,0.23
DENI068,3,15,5,,9,,0.23
DENI068,4,16,5,,13,,0.23
DENI068,5,17,5,,18,,0.24
DENI068,6,22,6,,27,,0.26
DENI068,7,14,5,,20,,0.28
DENI068,8,12,4,,15,,0.3
DENI068,9,9,4,,14,,0.31
DENI068,10,8,4,,16,,0.32
DENI068,11,8,3,,11,,0.33
DENI068,12,9,3,,21,,0.34
DENI068,13,9,3,,24,,0.34
DENI068,14,15,6,,38,,0.34
DENI068,15,11,5,,24,,0.34
DENI068,16,11,4,,24,,0.35
DENI068,17,10,4,,16,,0.36
DENI068,18,9,3,,18,,0.37
DENI068,19,10,4,,24,,0.39
DENI068,20,12,4,,23,,0.39
DENI068,21,8,3,,14,,0.39
DENI068,22,11,7,,14,,0.36
DENI068,23,15,9,,10,,0.35
