station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,8,3,59,5,,
DENI042,1,7,3,61,5,,
DENI042,2,6,3,61,5,,
DENI042,3,5,3,63,4,,
DENI042,4,5,2,63,4,,
DENI042,5,5,2,66,4,,
DENI042,6,5,2,66,4,,
DENI042,7,5,2,64,5,,
DENI042,8,6,3,62,7,,
DENI042,9,6,3,60,6,,
DENI042,10,6,3,59,6,,
DENI042,11,6,3,58,7,,
DENI042,12,,,56,7,,
DENI042,13,,,56,7,,
DENI042,14,9,4,54,8,,
DENI042,15,8,4,55,10,0.2,
DENI042,16,10,4,54,11,,
DENI042,17,11,5,55,11,,
DENI042,18,13,5,58,10,0.2,
DENI042,19,13,5,57,10,,
DENI042,20,10,5,50,15,,
DENI042,21,5,3,55,9,,
DENI042,22,3,2,65,,,
DENI042,23,3,2,,5,,
DENI068,0,8,4,,7,,0.24
DENI068,1,7,3,,6,,0.23
DENI068,2,7,3,,5,,0.22
DENI068,3,6,3,,4,,0.22
DENI068,4,6,2,,4,,0.21
DENI068,5,7,2,,7,,0.2
DENI068,6,9,3,,15,,0.2
DENI068,7,12,3,,27,,0.21
DENI068,8,12,3,,20,,0.22
DENI068,9,,,,18,,0.23
DENI068,10,,,,18,,0.24
DENI068,11,,,,19,,0.25
DENI068,12,12,4,,22,,0.27
DENI068,13,13,4,,23,,0.28
DENI068,14,14,4,,23,,0.29
DENI068,15,16,4,,27,,0.3
DENI068,16,17,5,,32,,0.32
DENI068,17,21,6,,38,,0.33
DENI068,18,18,6,,31,,0.34
DENI068,19,20,6,,26,,0.34
DENI068,20,14,5,,17,,0.34
DENI068,21,7,3,,19,,0.34
DENI068,22,7,3,,,,0.34
DENI068,23,5,3,,14,,0.32
