station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,5,2,58,4,,
DENI042,1,5,2,50,4,,
DENI042,2,5,2,44,4,,
DENI042,3,5,2,37,5,,
DENI042,4,5,3,32,9,,
DENI042,5,6,3,23,20,,
DENI042,6,11,4,14,27,,
DENI042,7,13,5,25,26,,
DENI042,8,8,3,60,12,,
DENI042,9,6,2,78,4,,
DENI042,10,7,3,82,4,,
DENI042,11,7,2,88,3,,
DENI042,12,6,2,91,3,,
DENI042,13,6,2,94,3,,
DENI042,14,8,2,95,2,,
DENI042,15,7,2,97,2,,
DENI042,16,7,2,97,3,,
DENI042,17,8,3,96,3,,
DENI042,18,10,3,93,4,,
DENI042,19,12,3,89,5,,
DENI042,20,10,3,88,6,,
DENI042,21,9,3,81,6,,
DENI042,22,10,4,49,17,,
DENI042,23,10,4,45,,,
DENI068,0,7,3,,13,,0.19
DENI068,1,7,3,,13,,0.2
DENI068,2,9,4,,13,,0.2
DENI068,3,9,4,,14,,0.2
DENI068,4,11,4,,32,,0.21
DENI068,5,22,6,,47,,0.24
DENI068,6,33,7,,50,,0.27
DENI068,7,25,7,,48,,0.3
DENI068,8,17,5,,55,,0.32
DENI068,9,,,,24,,0.33
DENI068,10,,,,,,0.34
DENI068,11,15,3,,,,0.37
DENI068,12,12,3,,19,,0.4
DENI068,13,12,3,,22,,0.43
DENI068,14,13,3,,22,,0.45
DENI068,15,14,3,,31,,0.48
DENI068,16,15,4,,39,,0.53
DENI068,17,14,4,,36,,0.58
DENI068,18,21,4,,37,,0.64
DENI068,19,21,5,,48,,0.68
DENI068,20,15,5,,33,,0.71
DENI068,21,19,6,,38,,0.73
DENI068,22,21,6,,40,,0.74
DENI068,23,17,6,,42,,0.75
