station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,13,11,69,6,,
DENI042,1,13,10,61,5,0.2,
DENI042,2,13,11,57,6,,
DENI042,3,14,11,60,6,,
DENI042,4,13,11,60,6,,
DENI042,5,12,10,58,7,,
DENI042,6,12,9,59,9,,
DENI042,7,13,8,48,15,,
DENI042,8,13,9,64,10,,
DENI042,9,12,9,67,7,,
DENI042,10,13,10,66,8,0.6,
DENI042,11,13,10,72,7,0.5,
DENI042,12,12,10,74,6,0.3,
DENI042,13,12,9,76,6,0.5,
DENI042,14,13,10,75,6,0.4,
DENI042,15,14,11,73,7,0,
DENI042,16,14,11,71,8,0.1,
DENI042,17,14,11,69,8,0.2,
DENI042,18,15,11,63,11,0.2,
DENI042,19,16,13,54,12,,
DENI042,20,18,13,42,15,,
DENI042,21,17,13,29,20,,
DENI042,22,17,13,,15,,
DENI042,23,15,11,43,,,
DENI068,0,18,13,,18,,0.27
DENI068,1,17,12,,11,,0.25
DENI068,2,17,12,,11,,0.24
DENI068,3,17,12,,13,,0.22
DENI068,4,18,12,,15,,0.21
DENI068,5,18,12,,17,,0.2
DENI068,6,20,11,,39,,0.2
DENI068,7,23,11,,49,,0.22
DENI068,8,22,11,,35,,0.23
DENI068,9,20,11,,33,,0.24
DENI068,10,22,12,,31,,0.26
DENI068,11,26,12,,36,,0.27
DENI068,12,20,10,,32,,0.29
DENI068,13,21,11,,39,,0.3
DENI068,14,23,12,,33,,0.3
DENI068,15,24,12,,33,,0.3
DENI068,16,22,13,,26,,0.31
DENI068,17,23,12,,32,,0.31
DENI068,18,23,13,,36,,0.31
DENI068,19,26,14,,46,,0.32
DENI068,20,26,17,,44,,0.34
DENI068,21,42,29,,53,,0.38
DENI068,22,30,20,,,,0.4
DENI068,23,22,14,,28,,0.39
