station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,9,4,,8,,
DENI042,1,9,4,47,8,,
DENI042,2,9,4,44,,,
DENI042,3,8,4,44,10,,
DENI042,4,7,3,43,11,,
DENI042,5,6,3,43,11,,
DENI042,6,6,3,44,12,,
DENI042,7,7,4,41,16,,
DENI042,8,6,5,51,21,0.5,
DENI042,9,4,4,69,11,0.3,
DENI042,10,3,4,82,6,0.3,
DENI042,11,5,5,85,6,,
DENI042,12,7,6,86,7,,
DENI042,13,7,6,88,7,,
DENI042,14,7,6,86,7,,
DENI042,15,7,5,85,9,,
DENI042,16,6,3,83,11,,
DENI042,17,6,3,83,10,,
DENI042,18,9,4,79,11,,
DENI042,19,10,4,70,13,,
DENI042,20,13,6,62,14,0.1,
DENI042,21,14,7,67,12,0.1,
DENI042,22,16,11,71,10,,
DENI042,23,21,12,61,10,,
DENI068,0,10,4,,15,,0.4
DENI068,1,7,4,,16,,0.4
DENI068,2,7,4,,32,,0.39
DENI068,3,8,5,,,,0.39
DENI068,4,9,5,,28,,0.4
DENI068,5,10,5,,35,,0.4
DENI068,6,9,5,,36,,0.4
DENI068,7,8,5,,27,,0.41
DENI068,8,8,5,,24,,0.42
DENI068,9,7,4,,14,,0.42
DENI068,10,8,4,,9,,0.41
DENI068,11,10,5,,7,,0.39
DENI068,12,13,6,,10,,0.38
DENI068,13,16,5,,11,,0.37
DENI068,14,18,6,,12,,0.36
DENI068,15,16,5,,11,,0.35
DENI068,16,15,4,,13,,0.36
DENI068,17,14,3,,14,,0.38
DENI068,18,15,4,,15,,0.42
DENI068,19,13,5,,18,,0.47
DENI068,20,15,7,,31,,0.53
DENI068,21,13,7,,25,,0.58
DENI068,22,16,10,,18,,0.62
DENI068,23,19,11,,22,,0.65
