station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,6,3,39,6,,
DENI042,1,6,3,37,6,,
DENI042,2,5,3,36,5,,
DENI042,3,4,3,31,5,,
DENI042,4,5,3,26,7,,
DENI042,5,5,3,20,13,,
DENI042,6,4,3,53,8,,
DENI042,7,4,3,68,7,,
DENI042,8,4,3,83,5,,
DENI042,9,4,3,85,4,,
DENI042,10,5,3,88,4,,
DENI042,11,6,3,88,4,,
DENI042,12,7,3,89,4,,
DENI042,13,9,3,86,4,,
DENI042,14,10,3,87,4,,
DENI042,15,12,3,86,4,,
DENI042,16,11,3,87,4,,
DENI042,17,12,3,79,5,,
DENI042,18,11,2,76,6,,
DENI042,19,11,3,69,10,,
DENI042,20,12,3,59,11,,
DENI042,21,13,4,45,12,,
DENI042,22,11,4,,8,,
DENI042,23,11,3,23,,,
DENI068,0,7,4,,19,,0.14
DENI068,1,9,4,,10,,0.14
DENI068,2,6,3,,8,,0.14
DENI068,3,6,3,,10,,0.13
DENI068,4,7,3,,14,,0.13
DENI068,5,8,4,,26,,0.14
DENI068,6,7,4,,33,,0.15
DENI068,7,4,3,,22,,0.15
DENI068,8,4,3,,12,,0.15
DENI068,9,4,3,,13,,0.14
DENI068,10,6,3,,12,,0.14
DENI068,11,5,2,,14,,0.14
DENI068,12,5,3,,12,,0.14
DENI068,13,5,3,,12,,0.13
DENI068,14,6,3,,14,,0.12
DENI068,15,8,3,,14,,0.12
DENI068,16,7,3,,11,,0.13
DENI068,17,10,3,,17,,0.14
DENI068,18,13,3,,24,,0.15
DENI068,19,12,3,,19,,0.16
DENI068,20,16,3,,16,,0.18
DENI068,21,23,4,,19,,0.2
DENI068,22,20,4,,15,,0.21
DENI068,23,19,4,,9,,0.21
