station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,5,2,15,6,,
DENI042,1,5,2,15,5,,
DENI042,2,4,2,14,4,,
DENI042,3,4,2,13,4,,
DENI042,4,5,2,9,7,0.5,
DENI042,5,6,3,4,13,1,
DENI042,6,4,3,5,14,1,
DENI042,7,5,4,7,19,1,
DENI042,8,4,4,12,18,1,
DENI042,9,5,5,17,16,0.8,
DENI042,10,7,7,20,17,0.9,
DENI042,11,9,9,28,21,1,
DENI042,12,6,8,60,14,1,
DENI042,13,4,4,76,7,1,
DENI042,14,5,4,73,6,2,
DENI042,15,7,4,69,13,1,
DENI042,16,6,3,79,6,1,
DENI042,17,6,2,73,8,1,
DENI042,18,9,3,44,17,1,
DENI042,19,10,3,39,11,1,
DENI042,20,9,3,40,8,1,
DENI042,21,9,3,33,9,0.9,
DENI042,22,8,2,27,8,0.8,
DENI042,23,5,2,23,6,0.9,
DENI068,0,2,3,,11,,0.33
DENI068,1,,3,,,,0.31
DENI068,2,70,9,,9,,0.32
DENI068,3,4,7,,11,,0.3
DENI068,4,,2,,13,,0.28
DENI068,5,,3,,22,,0.25
DENI068,6,0.6,3,,28,,0.25
DENI068,7,2,4,,29,,0.26
DENI068,8,3,4,,26,,0.27
DENI068,9,6,4,,27,,0.29
DENI068,10,12,6,,28,,0.28
DENI068,11,19,7,,27,,0.29
DENI068,12,14,6,,32,,0.29
DENI068,13,10,4,,32,,0.3
DENI068,14,12,4,,33,,0.29
DENI068,15,11,4,,31,,0.29
DENI068,16,12,4,,36,,0.29
DENI068,17,13,3,,53,,0.29
DENI068,18,19,4,,71,,0.33
DENI068,19,52,12,,54,,0.36
DENI068,20,42,13,,50,,0.41
DENI068,21,22,9,,35,,0.43
DENI068,22,12,6,,27,,0.44
DENI068,23,16,6,,22,,0.43
