station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,11,5,11,5,,
DENI042,1,10,5,10,5,,
DENI042,2,10,5,9,5,,
DENI042,3,9,5,,,,
DENI042,4,10,5,5,7,,
DENI042,5,10,6,2,10,,
DENI042,6,12,7,1,12,,
DENI042,7,12,7,1,14,,
DENI042,8,13,6,4,16,,
DENI042,9,13,7,5,25,,
DENI042,10,14,8,15,25,,
DENI042,11,5,3,65,3,,
DENI042,12,6,3,64,3,,
DENI042,13,7,4,60,4,,
DENI042,14,7,4,61,4,,
DENI042,15,7,4,63,4,,
DENI042,16,7,3,59,4,,
DENI042,17,7,3,47,7,,
DENI042,18,8,3,48,7,,
DENI042,19,8,4,59,4,,
DENI042,20,9,4,61,3,,
DENI042,21,11,7,57,4,,
DENI042,22,12,9,55,4,,
DENI042,23,11,8,50,4,,
DENI068,0,8,7,,16,,0.46
DENI068,1,14,7,,17,,0.43
DENI068,2,6,6,,13,,0.41
DENI068,3,4,5,,13,,0.37
DENI068,4,4,5,,16,,0.34
DENI068,5,5,5,,22,,0.32
DENI068,6,3,4,,24,,0.33
DENI068,7,4,5,,26,,0.35
DENI068,8,8,5,,21,,0.36
DENI068,9,14,7,,26,,0.37
DENI068,10,19,9,,38,,0.39
DENI068,11,5,5,,26,,0.39
DENI068,12,4,4,,28,,0.39
DENI068,13,8,5,,32,,0.38
DENI068,14,8,5,,26,,0.36
DENI068,15,7,4,,37,,0.35
DENI068,16,8,4,,39,,0.34
DENI068,17,14,5,,44,,0.35
DENI068,18,15,5,,39,,0.35
DENI068,19,7,5,,23,,0.35
DENI068,20,8,5,,18,,0.35
DENI068,21,14,7,,15,,0.34
DENI068,22,16,8,,,,0.34
DENI068,23,17,10,,10,,0.32
