station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,0.4,0.2,53,5,,
DENI042,1,0.7,0.2,65,4,,
DENI042,2,3,1,75,6,,
DENI042,3,4,2,,7,,
DENI042,4,5,2,81,6,,
DENI042,5,8,3,82,7,,
DENI042,6,5,2,82,10,,
DENI042,7,10,3,76,13,,
DENI042,8,7,4,77,12,,
DENI042,9,6,3,80,9,,
DENI042,10,7,4,76,10,,
DENI042,11,7,4,75,10,,
DENI042,12,5,3,77,8,,
DENI042,13,5,3,76,9,,
DENI042,14,5,3,80,7,,
DENI042,15,6,3,79,8,,
DENI042,16,6,3,76,12,,
DENI042,17,7,3,76,10,,
DENI042,18,8,3,72,11,,
DENI042,19,11,4,67,12,,
DENI042,20,7,3,74,8,,
DENI042,21,8,3,73,9,,
DENI042,22,8,3,72,,,
DENI042,23,5,2,76,6,,
DENI068,0,10,0.3,,6,,0.59
DENI068,1,11,0.2,,3,,0.51
DENI068,2,12,1,,3,,0.43
DENI068,3,12,1,,2,,0.36
DENI068,4,10,2,,2,,0.28
DENI068,5,10,3,,3,,0.24
DENI068,6,7,2,,7,,0.17
DENI068,7,9,4,,15,,
DENI068,8,8,4,,12,,
DENI068,9,6,3,,12,,
DENI068,10,7,4,,8,,
DENI068,11,8,4,,9,,
DENI068,12,7,3,,5,,
DENI068,13,7,3,,7,,
DENI068,14,7,3,,6,,
DENI068,15,7,3,,8,,
DENI068,16,8,3,,10,,
DENI068,17,8,3,,8,,
DENI068,18,8,3,,9,,
DENI068,19,9,4,,11,,
DENI068,20,6,3,,7,,
DENI068,21,7,4,,7,,
DENI068,22,6,3,,7,,
DENI068,23,5,3,,,,
