station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,3,3,63,5,0.6,
DENI042,1,3,3,63,5,0.7,
DENI042,2,3,2,62,4,,
DENI042,3,3,2,59,5,0.1,
DENI042,4,2,2,,,0.9,
DENI042,5,2,1,55,6,0.7,
DENI042,6,2,0.8,52,7,0.8,
DENI042,7,2,0.6,50,7,0.3,
DENI042,8,2,0.9,47,8,0.3,
DENI042,9,2,0.7,45,11,0.9,
DENI042,10,2,0.9,43,13,0.5,
DENI042,11,3,1,45,13,0.8,
DENI042,12,3,2,52,13,0.7,
DENI042,13,6,4,59,11,0.6,
DENI042,14,7,6,58,12,0.4,
DENI042,15,9,7,55,13,0.6,
DENI042,16,9,7,50,14,0.6,
DENI042,17,11,8,49,16,0.4,
DENI042,18,13,10,48,15,0.2,
DENI042,19,13,10,47,16,0.2,
DENI042,20,12,9,41,20,0.3,
DENI042,21,12,9,41,17,0.4,
DENI042,22,13,9,40,15,0,
DENI042,23,11,9,40,14,,
DENI068,0,5,3,,6,,0.18
DENI068,1,5,3,,,,0.19
DENI068,2,5,3,,6,,0.2
DENI068,3,4,2,,6,,0.21
DENI068,4,3,2,,6,,0.23
DENI068,5,2,2,,7,,0.26
DENI068,6,2,1,,7,,0.29
DENI068,7,2,1,,11,,0.32
DENI068,8,3,1,,16,,0.34
DENI068,9,4,2,,27,,0.36
DENI068,10,4,2,,28,,0.4
DENI068,11,6,2,,28,,0.43
DENI068,12,9,4,,29,,0.47
DENI068,13,11,5,,20,,0.52
DENI068,14,13,7,,18,,0.55
DENI068,15,13,8,,21,,0.59
DENI068,16,13,8,,41,,0.64
DENI068,17,16,9,,43,,0.68
DENI068,18,16,9,,43,,0.73
DENI068,19,20,12,,41,,0.77
DENI068,20,16,10,,32,,0.79
DENI068,21,15,9,,33,,0.8
DENI068,22,18,11,,35,,0.81
DENI068,23,18,13,,28,,0.8
