station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,21,7,26,8,,
DENI042,1,21,7,30,6,,
DENI042,2,18,7,,,,
DENI042,3,10,4,44,4,,
DENI042,4,11,4,30,4,,
DENI042,5,12,4,23,6,,
DENI042,6,13,5,13,16,,
DENI042,7,13,6,6,24,,
DENI042,8,12,5,7,28,,
DENI042,9,10,4,17,21,,
DENI042,10,11,6,31,14,,
DENI042,11,11,6,29,12,,
DENI042,12,6,4,41,7,,
DENI042,13,6,4,47,7,,
DENI042,14,6,5,48,6,,
DENI042,15,8,6,51,8,,
DENI042,16,14,9,45,12,,
DENI042,17,16,10,24,18,,
DENI042,18,15,9,18,18,,
DENI042,19,15,9,12,16,,
DENI042,20,14,9,11,12,,
DENI042,21,12,8,12,10,,
DENI042,22,11,7,9,8,,
DENI042,23,12,6,11,6,,
DENI068,0,24,7,,12,,0.42
DENI068,1,25,8,,14,,0.41
DENI068,2,23,8,,11,,0.38
DENI068,3,15,5,,12,,0.33
DENI068,4,14,5,,,,0.3
DENI068,5,18,6,,35,,0.3
DENI068,6,19,7,,46,,0.3
DENI068,7,20,7,,47,,0.33
DENI068,8,18,8,,49,,0.36
DENI068,9,19,9,,49,,0.39
DENI068,10,17,8,,45,,0.41
DENI068,11,17,8,,41,,0.44
DENI068,12,7,4,,27,,0.44
DENI068,13,9,4,,27,,0.43
DENI068,14,14,6,,29,,0.42
DENI068,15,19,7,,32,,0.41
DENI068,16,25,9,,36,,0.39
DENI068,17,34,12,,52,,0.4
DENI068,18,38,14,,39,,0.41
DENI068,19,40,15,,35,,0.42
DENI068,20,27,13,,31,,0.44
DENI068,21,25,13,,25,,0.46
DENI068,22,25,13,,16,,0.46
DENI068,23,12,9,,18,,0.47
