station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,15,10,54,,1,
DENI042,1,13,7,67,10,0.4,
DENI042,2,11,6,68,12,,
DENI042,3,11,5,74,10,0,
DENI042,4,10,5,75,10,,
DENI042,5,10,5,75,11,0.2,
DENI042,6,10,4,72,11,,
DENI042,7,8,4,71,13,,
DENI042,8,8,4,73,11,,
DENI042,9,7,4,77,9,,
DENI042,10,6,4,79,10,,
DENI042,11,4,3,82,8,,
DENI042,12,5,3,85,7,,
DENI042,13,3,2,84,9,,
DENI042,14,4,3,86,7,,
DENI042,15,3,1,88,8,,
DENI042,16,2,0.8,85,8,,
DENI042,17,2,0.8,83,10,,
DENI042,18,3,1,85,7,,
DENI042,19,5,1,77,13,,
DENI042,20,6,2,75,11,,
DENI042,21,6,2,71,12,,
DENI042,22,8,3,71,11,,
DENI042,23,8,3,,11,,
DENI068,0,14,9,,13,,0.14
DENI068,1,13,8,,,,0.18
DENI068,2,11,6,,11,,0.21
DENI068,3,10,5,,8,,0.24
DENI068,4,9,5,,8,,0.27
DENI068,5,9,5,,10,,0.31
DENI068,6,9,5,,13,,0.35
DENI068,7,6,4,,14,,0.39
DENI068,8,7,4,,12,,0.42
DENI068,9,7,4,,10,,0.44
DENI068,10,7,4,,9,,0.46
DENI068,11,6,3,,9,,0.48
DENI068,12,8,4,,13,,0.5
DENI068,13,7,2,,12,,0.53
DENI068,14,7,3,,7,,0.54
DENI068,15,7,1,,11,,0.54
DENI068,16,6,1,,14,,0.55
DENI068,17,4,1,,13,,0.57
DENI068,18,4,1,,17,,0.58
DENI068,19,4,2,,15,,0.59
DENI068,20,4,2,,13,,0.6
DENI068,21,4,2,,13,,0.59
DENI068,22,5,4,,24,,0.6
DENI068,23,5,3,,21,,0.59
