station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,16,9,26,12,,
DENI042,1,14,9,23,11,0.4,
DENI042,2,13,9,18,10,0.1,
DENI042,3,11,8,19,9,0,
DENI042,4,9,6,19,8,,
DENI042,5,7,5,20,7,,
DENI042,6,10,6,25,7,0.1,
DENI042,7,11,10,42,10,,
DENI042,8,7,7,69,6,0.5,
DENI042,9,8,8,75,6,0.3,
DENI042,10,8,7,80,5,0.6,
DENI042,11,9,7,91,6,0.2,
DENI042,12,9,7,94,4,0.4,
DENI042,13,10,6,96,4,0.7,
DENI042,14,10,6,100,4,0.2,
DENI042,15,11,6,102,4,0.4,
DENI042,16,12,6,100,4,0.3,
DENI042,17,13,5,99,3,0.1,
DENI042,18,13,5,97,4,0,
DENI042,19,12,4,88,5,,
DENI042,20,12,4,80,6,0,
DENI042,21,13,5,79,6,0.4,
DENI042,22,13,6,,5,,
DENI042,23,13,6,72,,,
DENI068,0,24,12,,25,,0.22
DENI068,1,23,11,,24,,0.23
DENI068,2,23,11,,18,,0.23
DENI068,3,21,10,,15,,0.23
DENI068,4,20,10,,15,,0.23
DENI068,5,17,9,,14,,0.24
DENI068,6,15,10,,12,,0.23
DENI068,7,11,10,,12,,0.24
DENI068,8,7,7,,14,,0.23
DENI068,9,6,7,,12,,0.22
DENI068,10,7,7,,11,,0.22
DENI068,11,8,7,,11,,0.22
DENI068,12,7,6,,10,,0.22
DENI068,13,7,6,,10,,0.21
DENI068,14,7,6,,11,,0.21
DENI068,15,8,6,,14,,0.21
DENI068,16,8,6,,14,,0.22
DENI068,17,7,5,,15,,0.21
DENI068,18,7,5,,15,,0.21
DENI068,19,8,4,,19,,0.21
DENI068,20,8,5,,15,,0.21
DENI068,21,9,5,,31,,0.22
DENI068,22,11,6,,21,,0.22
DENI068,23,17,7,,18,,0.21
