station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,13,12,19,10,0.5,
DENI042,1,14,13,19,8,0.1,
DENI042,2,14,13,,9,0.1,
DENI042,3,14,14,13,9,0.3,
DENI042,4,14,14,8,,0.5,
DENI042,5,14,14,3,17,0.6,
DENI042,6,16,16,3,19,0.6,
DENI042,7,19,18,4,25,0.8,
DENI042,8,20,20,19,23,0.1,
DENI042,9,17,20,37,15,0.7,
DENI042,10,14,18,49,12,0.7,
DENI042,11,13,16,60,11,0.7,
DENI042,12,14,16,71,10,3,
DENI042,13,16,18,75,12,2,
DENI042,14,16,19,90,11,2,
DENI042,15,15,19,97,9,3,
DENI042,16,15,16,98,10,2,
DENI042,17,16,16,96,11,2,
DENI042,18,25,21,63,14,2,
DENI042,19,26,22,62,12,2,
DENI042,20,13,14,82,6,2,
DENI042,21,10,8,73,8,1,
DENI042,22,18,14,44,15,1,
DENI042,23,23,18,37,11,,
DENI068,0,11,11,,25,,
DENI068,1,21,27,,23,,
DENI068,2,11,11,,22,,
DENI068,3,12,12,,23,,
DENI068,4,13,13,,26,,
DENI068,5,14,14,,28,,
DENI068,6,15,15,,31,,
DENI068,7,20,17,,32,,
DENI068,8,23,20,,28,,
DENI068,9,24,18,,25,,
DENI068,10,27,19,,26,,
DENI068,11,23,14,,19,,
DENI068,12,27,15,,21,,0.44
DENI068,13,30,16,,22,,0.45
DENI068,14,32,18,,22,,0.45
DENI068,15,30,17,,25,,0.44
DENI068,16,27,15,,16,,0.43
DENI068,17,26,15,,20,,0.41
DENI068,18,32,19,,32,,0.39
DENI068,19,32,20,,36,,0.38
DENI068,20,22,14,,33,,0.36
DENI068,21,17,11,,30,,0.32
DENI068,22,22,16,,,,0.29
DENI068,23,28,20,,39,,0.29
