station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,17,8,67,7,,
DENI042,1,13,7,64,6,,
DENI042,2,12,7,65,6,,
DENI042,3,12,8,58,7,,
DENI042,4,11,8,62,7,,
DENI042,5,10,8,51,11,,
DENI042,6,10,9,50,14,,
DENI042,7,10,10,58,17,0,
DENI042,8,10,11,107,7,0.5,
DENI042,9,11,12,127,4,0.9,
DENI042,10,13,13,133,4,0.7,
DENI042,11,14,11,130,4,,
DENI042,12,17,10,126,4,0.2,
DENI042,13,21,11,127,4,0,
DENI042,14,26,12,110,5,,
DENI042,15,30,10,58,13,,
DENI042,16,26,10,74,9,0.1,
DENI042,17,19,10,97,7,0.2,
DENI042,18,22,11,115,9,0.4,
DENI042,19,26,11,101,8,,
DENI042,20,23,11,80,10,,
DENI042,21,14,8,71,9,0.1,
DENI042,22,12,7,,8,1,
DENI042,23,11,6,55,,2,
DENI068,0,18,11,,22,,0.26
DENI068,1,15,11,,20,,0.26
DENI068,2,13,11,,22,,0.25
DENI068,3,13,10,,21,,0.24
DENI068,4,13,10,,32,,0.21
DENI068,5,13,10,,36,,0.2
DENI068,6,13,10,,44,,0.22
DENI068,7,15,11,,40,,0.23
DENI068,8,20,11,,32,,0.23
DENI068,9,31,11,,28,,0.24
DENI068,10,41,12,,29,,0.25
DENI068,11,42,10,,19,,0.26
DENI068,12,44,9,,18,,0.25
DENI068,13,43,9,,17,,0.26
DENI068,14,44,10,,32,,0.25
DENI068,15,43,10,,53,,0.26
DENI068,16,32,10,,26,,0.27
DENI068,17,27,10,,22,,0.28
DENI068,18,29,11,,22,,0.29
DENI068,19,27,11,,38,,0.32
DENI068,20,18,10,,18,,0.34
DENI068,21,9,7,,17,,0.33
DENI068,22,7,6,,11,,0.32
DENI068,23,6,6,,12,,0.29
