station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,22,16,,27,,
DENI042,1,18,13,33,12,,
DENI042,2,17,13,31,,,
DENI042,3,18,13,30,12,,
DENI042,4,19,14,24,15,,
DENI042,5,20,16,23,19,,
DENI042,6,21,16,8,33,0.2,
DENI042,7,21,16,5,42,0,
DENI042,8,25,19,11,43,0.1,
DENI042,9,24,21,18,40,0,
DENI042,10,21,19,32,36,,
DENI042,11,13,13,72,13,,
DENI042,12,11,10,82,7,,
DENI042,13,11,11,85,7,2,
DENI042,14,13,11,88,6,2,
DENI042,15,14,12,88,6,2,
DENI042,16,21,18,76,12,5,
DENI042,17,17,15,74,13,5,
DENI042,18,13,10,74,12,4,
DENI042,19,16,10,75,10,3,
DENI042,20,27,17,74,9,3,
DENI042,21,30,19,71,8,2,
DENI042,22,32,21,64,9,2,
DENI042,23,32,22,60,9,1,
DENI068,0,41,24,,43,,0.74
DENI068,1,37,22,,35,,0.75
DENI068,2,35,22,,33,,0.71
DENI068,3,37,23,,,,0.66
DENI068,4,33,22,,31,,0.62
DENI068,5,33,21,,37,,0.58
DENI068,6,32,20,,42,,0.55
DENI068,7,36,22,,49,,0.54
DENI068,8,33,23,,45,,0.56
DENI068,9,31,21,,48,,0.57
DENI068,10,27,19,,45,,0.59
DENI068,11,21,15,,41,,0.58
DENI068,12,22,13,,32,,0.58
DENI068,13,25,12,,36,,0.58
DENI068,14,26,11,,33,,0.56
DENI068,15,29,12,,41,,0.53
DENI068,16,35,16,,35,,0.5
DENI068,17,34,17,,32,,0.48
DENI068,18,26,11,,34,,0.45
DENI068,19,25,10,,23,,0.45
DENI068,20,33,16,,21,,0.46
DENI068,21,36,19,,22,,0.48
DENI068,22,38,22,,26,,0.5
DENI068,23,40,23,,28,,0.51
