station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,10,4,46,5,0.3,
DENI042,1,9,4,40,5,0.2,
DENI042,2,8,4,37,4,0.4,
DENI042,3,7,4,40,4,,
DENI042,4,6,4,,7,,
DENI042,5,6,4,21,11,,
DENI042,6,7,5,29,16,,
DENI042,7,7,6,48,12,0,
DENI042,8,5,6,55,12,,
DENI042,9,6,6,69,9,1,
DENI042,10,7,5,89,6,2,
DENI042,11,9,5,103,5,1,
DENI042,12,11,5,110,4,0.3,
DENI042,13,13,5,112,4,0.2,
DENI042,14,15,5,113,5,,
DENI042,15,17,5,115,4,,
DENI042,16,18,6,117,5,,
DENI042,17,19,6,121,4,0,
DENI042,18,19,6,120,4,,
DENI042,19,17,5,110,4,,
DENI042,20,17,5,99,6,,
DENI042,21,17,5,78,9,,
DENI042,22,15,5,68,,,
DENI042,23,13,4,66,7,,
DENI068,0,13,5,,19,,0.17
DENI068,1,15,5,,24,,0.17
DENI068,2,18,5,,20,,0.17
DENI068,3,18,6,,21,,0.17
DENI068,4,20,6,,24,,0.17
DENI068,5,21,7,,43,,0.17
DENI068,6,17,7,,41,,0.18
DENI068,7,12,7,,34,,0.19
DENI068,8,12,6,,27,,0.2
DENI068,9,12,6,,27,,0.21
DENI068,10,11,5,,21,,0.22
DENI068,11,10,5,,21,,0.22
DENI068,12,10,5,,24,,0.22
DENI068,13,9,5,,20,,0.21
DENI068,14,11,5,,27,,0.2
DENI068,15,12,5,,26,,0.2
DENI068,16,13,5,,28,,0.2
DENI068,17,12,5,,20,,0.2
DENI068,18,13,5,,19,,0.19
DENI068,19,14,5,,18,,0.19
DENI068,20,14,5,,16,,0.19
DENI068,21,16,5,,36,,0.19
DENI068,22,18,5,,33,,0.19
DENI068,23,18,6,,,,0.19
