station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,19,15,22,7,,
DENI042,1,19,15,21,,0.2,
DENI042,2,18,15,17,6,,
DENI042,3,17,15,,10,,
DENI042,4,17,16,,16,,
DENI042,5,19,17,,23,,
DENI042,6,18,17,,22,,
DENI042,7,19,18,,20,,
DENI042,8,18,20,,16,,
DENI042,9,15,19,,,,
DENI042,10,9,14,80,,,
DENI042,11,5,9,92,,,
DENI042,12,6,8,91,,,
DENI042,13,6,8,85,,,
DENI042,14,6,8,87,9,,
DENI042,15,6,8,86,10,,
DENI042,16,6,8,90,8,,
DENI042,17,7,8,90,7,,
DENI042,18,9,9,81,10,,
DENI042,19,10,9,54,20,,
DENI042,20,10,9,43,20,,
DENI042,21,11,10,32,19,,
DENI042,22,11,10,43,14,,
DENI042,23,15,12,73,8,,
DENI068,0,15,16,,16,,0.56
DENI068,1,20,18,,24,,0.54
DENI068,2,20,19,,27,,0.53
DENI068,3,17,18,,33,,0.52
DENI068,4,19,18,,33,,0.51
DENI068,5,21,19,,42,,0.49
DENI068,6,19,18,,42,,0.48
DENI068,7,19,17,,34,,0.47
DENI068,8,19,18,,27,,0.44
DENI068,9,18,19,,26,,0.41
DENI068,10,14,16,,28,,0.38
DENI068,11,5,8,,21,,0.34
DENI068,12,5,8,,25,,0.29
DENI068,13,6,8,,32,,0.29
DENI068,14,6,9,,51,,0.28
DENI068,15,6,9,,41,,0.26
DENI068,16,6,8,,28,,0.25
DENI068,17,6,8,,33,,0.25
DENI068,18,10,10,,26,,0.25
DENI068,19,12,11,,36,,0.26
DENI068,20,15,12,,49,,0.28
DENI068,21,15,12,,49,,0.28
DENI068,22,14,11,,,,0.28
DENI068,23,16,11,,23,,0.27
