station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,7,3,35,4,,
DENI042,1,7,3,33,4,,
DENI042,2,6,3,30,4,,
DENI042,3,6,3,27,4,,
DENI042,4,5,3,,7,,
DENI042,5,5,3,14,13,,
DENI042,6,5,4,22,12,,
DENI042,7,5,5,44,12,,
DENI042,8,4,5,63,9,,
DENI042,9,5,5,74,7,,
DENI042,10,6,5,79,4,,
DENI042,11,7,5,85,3,,
DENI042,12,8,5,90,3,,
DENI042,13,9,5,94,3,,
DENI042,14,11,5,96,3,,
DENI042,15,12,5,97,3,,
DENI042,16,14,5,98,3,,
DENI042,17,15,5,98,3,,
DENI042,18,17,5,98,3,,
DENI042,19,18,5,95,3,,
DENI042,20,18,5,84,5,,
DENI042,21,17,5,62,8,,
DENI042,22,16,5,50,,,
DENI042,23,14,5,45,8,,
DENI068,0,8,3,,11,,0.1
DENI068,1,12,3,,9,,0.1
DENI068,2,69,18,,8,,0.12
DENI068,3,6,3,,12,,0.12
DENI068,4,6,4,,14,,0.11
DENI068,5,8,5,,24,,0.12
DENI068,6,10,5,,32,,0.14
DENI068,7,9,5,,27,,0.15
DENI068,8,9,5,,33,,0.16
DENI068,9,8,5,,25,,0.17
DENI068,10,9,6,,23,,0.15
DENI068,11,9,5,,21,,0.16
DENI068,12,9,5,,21,,0.16
DENI068,13,9,5,,18,,0.16
DENI068,14,10,5,,19,,0.15
DENI068,15,10,5,,21,,0.15
DENI068,16,10,5,,24,,0.15
DENI068,17,10,5,,23,,0.15
DENI068,18,12,5,,20,,0.15
DENI068,19,14,6,,14,,0.16
DENI068,20,14,6,,18,,0.16
DENI068,21,15,6,,25,,0.17
DENI068,22,17,6,,28,,0.17
DENI068,23,19,6,,,,0.16
