station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,15,8,21,5,,
DENI042,1,14,8,17,6,,
DENI042,2,14,8,15,5,,
DENI042,3,14,9,14,5,,
DENI042,4,14,9,10,7,,
DENI042,5,17,10,3,13,,
DENI042,6,29,17,2,21,,
DENI042,7,35,19,2,21,,
DENI042,8,35,17,4,22,,
DENI042,9,31,15,26,12,,
DENI042,10,24,14,36,8,,
DENI042,11,20,12,44,7,,
DENI042,12,16,10,59,7,,
DENI042,13,15,9,64,6,,
DENI042,14,16,10,65,7,,
DENI042,15,18,11,62,8,0,
DENI042,16,19,11,59,9,0.3,
DENI042,17,20,11,53,10,0.3,
DENI042,18,20,11,36,17,0.1,
DENI042,19,26,14,33,16,0.1,
DENI042,20,28,16,28,14,,
DENI042,21,26,15,27,12,,
DENI042,22,22,13,,,,
DENI042,23,21,13,26,9,,
DENI068,0,25,11,,14,,0.46
DENI068,1,23,10,,11,,0.41
DENI068,2,27,10,,11,,0.38
DENI068,3,72,21,,13,,0.37
DENI068,4,20,12,,17,,0.34
DENI068,5,22,12,,22,,0.35
DENI068,6,28,14,,31,,0.36
DENI068,7,39,17,,37,,0.45
DENI068,8,40,17,,38,,0.49
DENI068,9,37,16,,34,,0.51
DENI068,10,32,14,,26,,0.53
DENI068,11,27,12,,29,,0.53
DENI068,12,21,11,,33,,0.55
DENI068,13,20,10,,25,,0.54
DENI068,14,23,10,,22,,0.52
DENI068,15,26,12,,23,,0.45
DENI068,16,28,13,,24,,0.42
DENI068,17,30,13,,36,,0.42
DENI068,18,35,15,,44,,0.44
DENI068,19,38,16,,36,,0.45
DENI068,20,43,17,,39,,0.47
DENI068,21,38,17,,30,,0.48
DENI068,22,35,16,,24,,0.49
DENI068,23,31,15,,16,,0.49
