station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,14,13,26,,,
DENI042,1,12,12,42,9,,
DENI042,2,10,9,,7,,
DENI042,3,11,10,51,8,0.7,
DENI042,4,13,11,49,9,0.5,
DENI042,5,15,13,52,8,0.5,
DENI042,6,17,14,42,14,0,
DENI042,7,15,14,38,15,,
DENI042,8,11,11,46,10,0.2,
DENI042,9,8,9,46,11,0.5,
DENI042,10,6,7,51,10,0.1,
DENI042,11,7,8,57,10,0.1,
DENI042,12,8,8,52,10,0.1,
DENI042,13,6,7,67,8,0,
DENI042,14,6,7,71,7,,
DENI042,15,9,10,68,7,0.2,
DENI042,16,16,16,63,9,0,
DENI042,17,22,19,60,10,0,
DENI042,18,9,10,75,7,0.3,
DENI042,19,7,7,61,8,0,
DENI042,20,8,8,42,7,,
DENI042,21,11,9,35,8,0.1,
DENI042,22,13,12,26,10,,
DENI042,23,15,13,24,9,,
DENI068,0,,15,,21,,0.54
DENI068,1,,11,,,,0.5
DENI068,2,,9,,23,,0.46
DENI068,3,,9,,14,,0.45
DENI068,4,,11,,21,,0.45
DENI068,5,,13,,39,,0.45
DENI068,6,,15,,44,,0.47
DENI068,7,,15,,46,,0.49
DENI068,8,,11,,40,,0.5
DENI068,9,,9,,,,0.51
DENI068,10,,7,,,,0.52
DENI068,11,13,7,,,,0.55
DENI068,12,13,8,,,,0.57
DENI068,13,9,7,,,,0.57
DENI068,14,9,7,,24,,0.57
DENI068,15,13,9,,27,,0.56
DENI068,16,27,15,,27,,0.58
DENI068,17,34,19,,29,,0.59
DENI068,18,16,11,,29,,0.59
DENI068,19,10,7,,31,,0.58
DENI068,20,14,8,,33,,0.59
DENI068,21,13,11,,23,,0.59
DENI068,22,12,14,,16,,0.59
DENI068,23,13,15,,17,,0.58
