station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,10,5,,,,
DENI042,1,9,5,7,8,,
DENI042,2,8,6,8,8,,
DENI042,3,7,5,9,7,,
DENI042,4,6,5,8,7,,
DENI042,5,6,5,8,7,,
DENI042,6,6,5,7,7,,
DENI042,7,8,6,17,7,,
DENI042,8,9,7,43,6,,
DENI042,9,7,9,64,8,,
DENI042,10,6,9,92,5,0.4,
DENI042,11,7,9,100,4,0,
DENI042,12,8,7,101,4,0.1,
DENI042,13,8,6,101,3,,
DENI042,14,9,5,102,3,,
DENI042,15,11,5,104,3,,
DENI042,16,11,4,101,3,,
DENI042,17,12,3,97,4,,
DENI042,18,13,4,93,8,,
DENI042,19,13,5,76,11,,
DENI042,20,13,5,62,11,,
DENI042,21,13,5,58,9,,
DENI042,22,12,5,53,9,,
DENI042,23,10,5,52,8,,
DENI068,0,10,6,,23,,0.29
DENI068,1,10,7,,19,,0.28
DENI068,2,9,6,,,,0.26
DENI068,3,7,6,,15,,0.24
DENI068,4,5,5,,13,,0.2
DENI068,5,4,4,,13,,0.17
DENI068,6,6,5,,12,,0.14
DENI068,7,4,5,,10,,0.11
DENI068,8,6,6,,11,,0.1
DENI068,9,11,8,,14,,0.1
DENI068,10,13,8,,12,,0.1
DENI068,11,13,8,,9,,0.1
DENI068,12,12,7,,16,,0.1
DENI068,13,12,5,,12,,0.09
DENI068,14,13,5,,14,,0.09
DENI068,15,15,5,,14,,0.09
DENI068,16,15,4,,12,,0.08
DENI068,17,15,3,,19,,0.08
DENI068,18,15,4,,27,,0.08
DENI068,19,16,5,,43,,0.1
DENI068,20,14,6,,47,,0.11
DENI068,21,15,7,,42,,0.12
DENI068,22,15,9,,44,,0.14
DENI068,23,10,7,,28,,0.15
