station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,14,8,69,6,,
DENI042,1,13,8,64,7,,
DENI042,2,13,8,58,8,,
DENI042,3,14,10,,12,,
DENI042,4,16,12,27,,,
DENI042,5,16,13,27,17,0.1,
DENI042,6,14,12,40,17,0.7,
DENI042,7,13,12,79,5,1,
DENI042,8,14,13,81,5,0.9,
DENI042,9,16,15,90,5,2,
DENI042,10,14,14,105,4,1,
DENI042,11,14,13,110,4,1,
DENI042,12,14,12,112,4,1,
DENI042,13,17,12,110,4,1,
DENI042,14,19,14,113,5,2,
DENI042,15,21,14,115,5,2,
DENI042,16,23,15,109,5,1,
DENI042,17,27,15,97,5,0.5,
DENI042,18,33,16,71,5,,
DENI042,19,28,14,62,5,,
DENI042,20,24,13,54,6,0.2,
DENI042,21,18,11,57,6,,
DENI042,22,13,9,66,5,0.5,
DENI042,23,11,8,68,5,0.2,
DENI068,0,37,16,,30,,0.3
DENI068,1,33,14,,29,,0.31
DENI068,2,29,13,,28,,0.31
DENI068,3,26,12,,20,,0.31
DENI068,4,24,12,,18,,0.29
DENI068,5,21,11,,22,,0.27
DENI068,6,16,10,,22,,0.26
DENI068,7,14,10,,15,,0.24
DENI068,8,16,12,,16,,0.23
DENI068,9,18,14,,14,,0.22
DENI068,10,15,12,,11,,0.22
DENI068,11,13,11,,12,,0.23
DENI068,12,12,11,,15,,0.24
DENI068,13,16,12,,18,,0.25
DENI068,14,19,13,,15,,0.27
DENI068,15,21,13,,15,,0.28
DENI068,16,24,14,,19,,0.29
DENI068,17,34,15,,30,,0.31
DENI068,18,58,16,,28,,0.35
DENI068,19,52,14,,19,,0.37
DENI068,20,46,13,,21,,0.39
DENI068,21,26,10,,17,,0.39
DENI068,22,22,9,,,,0.39
DENI068,23,14,7,,7,,0.39
