station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,22,21,74,11,0.3,
DENI042,1,23,21,73,10,0.4,
DENI042,2,22,21,70,,,
DENI042,3,19,18,65,14,,
DENI042,4,17,16,62,14,,
DENI042,5,16,15,55,18,,
DENI042,6,15,14,53,17,,
DENI042,7,13,12,46,23,,
DENI042,8,13,11,43,22,,
DENI042,9,13,11,38,22,,
DENI042,10,14,12,31,26,0.1,
DENI042,11,11,9,31,21,0.6,
DENI042,12,8,6,31,23,0,
DENI042,13,8,6,27,26,,
DENI042,14,8,7,27,25,,
DENI042,15,8,7,30,24,,
DENI042,16,8,6,39,19,0.1,
DENI042,17,6,4,55,14,0.1,
DENI042,18,6,5,63,15,0,
DENI042,19,5,4,67,14,,
DENI042,20,5,4,70,12,,
DENI042,21,5,4,64,12,0.1,
DENI042,22,4,4,60,13,0.3,
DENI042,23,3,1,,15,,
DENI068,0,34,28,,20,,0.49
DENI068,1,33,28,,15,,0.45
DENI068,2,39,35,,,,0.43
DENI068,3,25,23,,14,,0.41
DENI068,4,24,21,,31,,0.38
DENI068,5,23,21,,48,,0.38
DENI068,6,21,19,,60,,0.41
DENI068,7,19,17,,65,,0.45
DENI068,8,19,16,,66,,0.5
DENI068,9,19,16,,70,,0.57
DENI068,10,21,17,,57,,0.62
DENI068,11,21,14,,45,,0.65
DENI068,12,21,11,,44,,0.69
DENI068,13,19,11,,54,,0.73
DENI068,14,21,12,,70,,0.76
DENI068,15,26,14,,70,,0.8
DENI068,16,22,13,,60,,0.83
DENI068,17,16,10,,52,,0.82
DENI068,18,16,11,,40,,0.8
DENI068,19,14,10,,40,,0.79
DENI068,20,14,9,,38,,0.77
DENI068,21,13,9,,30,,0.74
DENI068,22,11,8,,23,,0.67
DENI068,23,6,4,,12,,0.58
