station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,20,15,64,,,
DENI042,1,10,5,72,8,0,
DENI042,2,9,5,74,8,,
DENI042,3,7,4,76,6,,
DENI042,4,7,4,76,7,0,
DENI042,5,5,3,76,6,,
DENI042,6,5,2,75,7,,
DENI042,7,5,3,72,8,,
DENI042,8,5,3,73,7,,
DENI042,9,5,2,74,5,,
DENI042,10,4,2,75,6,,
DENI042,11,4,2,76,5,,
DENI042,12,5,2,74,4,,
DENI042,13,4,2,75,4,,
DENI042,14,4,2,71,5,,
DENI042,15,5,3,69,7,,
DENI042,16,6,4,67,8,,
DENI042,17,8,5,65,9,,
DENI042,18,9,5,66,8,,
DENI042,19,8,5,66,7,,
DENI042,20,7,4,69,4,,
DENI042,21,5,3,69,3,,
DENI042,22,4,2,68,3,,
DENI042,23,3,2,66,3,,
DENI068,0,38,28,,20,,0.24
DENI068,1,10,11,,37,,0.23
DENI068,2,7,9,,26,,0.21
DENI068,3,5,7,,21,,0.19
DENI068,4,6,7,,28,,0.18
DENI068,5,3,4,,23,,0.16
DENI068,6,3,4,,24,,0.15
DENI068,7,4,4,,22,,0.14
DENI068,8,4,4,,23,,0.13
DENI068,9,3,3,,25,,0.12
DENI068,10,2,3,,23,,0.11
DENI068,11,2,3,,24,,0.1
DENI068,12,4,4,,21,,0.1
DENI068,13,4,3,,20,,0.1
DENI068,14,6,4,,29,,0.11
DENI068,15,7,4,,32,,0.13
DENI068,16,11,5,,39,,0.17
DENI068,17,12,6,,33,,0.2
DENI068,18,13,6,,32,,0.23
DENI068,19,12,5,,29,,0.25
DENI068,20,11,5,,28,,0.26
DENI068,21,8,4,,19,,0.27
DENI068,22,4,3,,,,0.27
DENI068,23,3,3,,17,,0.26
