station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,10,6,,10,0,
DENI042,1,12,6,53,8,0.2,
DENI042,2,11,6,54,7,0.3,
DENI042,3,9,5,55,7,0,
DENI042,4,10,5,53,8,,
DENI042,5,10,6,47,10,0.1,
DENI042,6,11,6,42,13,0,
DENI042,7,7,4,44,15,0,
DENI042,8,6,3,47,14,0,
DENI042,9,5,3,43,14,,
DENI042,10,5,2,47,12,,
DENI042,11,4,2,50,9,,
DENI042,12,3,2,57,8,0,
DENI042,13,3,1,64,6,0.1,
DENI042,14,4,2,61,6,,
DENI042,15,4,2,64,6,0.1,
DENI042,16,4,2,64,9,0,
DENI042,17,4,3,65,6,,
DENI042,18,5,3,66,5,0,
DENI042,19,6,4,67,6,0.4,
DENI042,20,8,5,67,7,0.1,
DENI042,21,9,6,60,8,0,
DENI042,22,10,7,55,10,0,
DENI042,23,9,6,54,10,,
DENI068,0,8,6,,11,,0.07
DENI068,1,12,5,,25,,0.11
DENI068,2,11,5,,15,,0.16
DENI068,3,9,4,,,,0.2
DENI068,4,11,5,,10,,0.25
DENI068,5,16,6,,38,,0.32
DENI068,6,16,6,,50,,0.34
DENI068,7,8,5,,42,,0.38
DENI068,8,6,4,,35,,0.4
DENI068,9,4,3,,27,,0.42
DENI068,10,4,3,,31,,0.45
DENI068,11,6,3,,24,,0.48
DENI068,12,6,3,,24,,0.5
DENI068,13,7,3,,29,,0.51
DENI068,14,10,4,,30,,0.52
DENI068,15,8,3,,28,,0.53
DENI068,16,8,3,,25,,0.53
DENI068,17,11,4,,27,,0.54
DENI068,18,11,4,,24,,0.54
DENI068,19,14,6,,26,,0.53
DENI068,20,13,6,,23,,0.52
DENI068,21,15,6,,26,,0.51
DENI068,22,16,6,,38,,0.48
DENI068,23,15,6,,22,,0.47
