station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,19,21,74,12,3,
DENI042,1,20,23,,11,2,
DENI042,2,19,21,72,10,2,
DENI042,3,22,24,69,10,0.9,
DENI042,4,25,27,62,11,0.5,
DENI042,5,27,29,56,12,0.6,
DENI042,6,27,29,48,16,0.2,
DENI042,7,28,29,50,18,0.4,
DENI042,8,28,29,47,19,0.3,
DENI042,9,28,29,50,17,0.4,
DENI042,10,31,32,49,14,0.1,
DENI042,11,28,29,53,13,,
DENI042,12,24,24,58,13,,
DENI042,13,27,28,50,17,,
DENI042,14,19,19,51,16,0,
DENI042,15,17,16,65,12,0.1,
DENI042,16,16,15,66,12,0,
DENI042,17,16,15,60,12,,
DENI042,18,18,17,50,15,,
DENI042,19,28,31,44,18,,
DENI042,20,62,68,44,17,,
DENI042,21,28,30,56,14,0,
DENI042,22,34,36,62,,,
DENI042,23,31,32,68,11,0,
DENI068,0,25,23,,33,,0.33
DENI068,1,27,26,,47,,0.31
DENI068,2,26,25,,37,,0.31
DENI068,3,26,24,,41,,0.3
DENI068,4,30,29,,36,,0.31
DENI068,5,31,31,,39,,0.31
DENI068,6,32,32,,46,,0.31
DENI068,7,32,32,,39,,0.33
DENI068,8,32,33,,44,,0.35
DENI068,9,32,33,,45,,0.36
DENI068,10,36,37,,34,,0.38
DENI068,11,35,35,,39,,0.4
DENI068,12,31,30,,42,,0.42
DENI068,13,34,33,,46,,0.45
DENI068,14,26,25,,42,,0.47
DENI068,15,24,22,,31,,0.47
DENI068,16,21,19,,32,,0.46
DENI068,17,20,18,,36,,0.46
DENI068,18,22,21,,29,,0.46
DENI068,19,52,49,,38,,0.46
DENI068,20,74,70,,32,,0.46
DENI068,21,39,37,,31,,0.45
DENI068,22,49,47,,,,0.45
DENI068,23,47,44,,21,,0.45
