station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,24,11,108,7,1,
DENI042,1,28,19,104,7,2,
DENI042,2,32,25,,,2,
DENI042,3,33,26,87,8,,
DENI042,4,38,32,80,9,2,
DENI042,5,34,28,79,9,0.9,
DENI042,6,23,15,69,10,,
DENI042,7,10,2,66,10,,
DENI042,8,5,,80,8,,
DENI042,9,4,,82,7,,
DENI042,10,4,,75,7,,
DENI042,11,3,,72,9,,
DENI042,12,4,,81,7,,
DENI042,13,4,,81,7,,
DENI042,14,4,,82,6,0.1,
DENI042,15,4,,82,7,,
DENI042,16,5,,84,7,,
DENI042,17,6,,92,7,,
DENI042,18,6,,90,8,,
DENI042,19,7,,91,7,,
DENI042,20,8,,77,12,,
DENI042,21,8,,69,14,,
DENI042,22,6,,83,7,,
DENI042,23,7,,86,6,,
DENI068,0,25,22,,9,,0.37
DENI068,1,27,24,,10,,0.36
DENI068,2,37,36,,12,,0.34
DENI068,3,34,30,,13,,0.32
DENI068,4,41,34,,22,,0.31
DENI068,5,40,33,,33,,0.31
DENI068,6,27,20,,37,,0.33
DENI068,7,12,6,,24,,0.34
DENI068,8,8,1,,25,,0.34
DENI068,9,7,0.8,,16,,0.34
DENI068,10,7,1,,22,,0.33
DENI068,11,6,0.9,,21,,0.33
DENI068,12,6,1,,16,,0.31
DENI068,13,7,1,,15,,0.29
DENI068,14,8,1,,17,,0.26
DENI068,15,8,0.9,,19,,0.24
DENI068,16,9,1,,19,,0.24
DENI068,17,10,2,,13,,0.22
DENI068,18,9,1,,17,,0.21
DENI068,19,9,2,,16,,0.2
DENI068,20,15,7,,43,,0.21
DENI068,21,17,9,,36,,0.23
DENI068,22,10,3,,13,,0.22
DENI068,23,9,2,,,,0.22
