station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,15,0.4,58,7,0.3,
DENI042,1,14,0.5,,,0.3,
DENI042,2,14,0.3,46,7,,
DENI042,3,13,0.6,43,8,0.2,
DENI042,4,12,0.8,34,12,0.4,
DENI042,5,14,1,20,24,0.4,
DENI042,6,18,3,10,36,0.7,
DENI042,7,19,4,14,48,0.9,
DENI042,8,14,3,39,42,1,
DENI042,9,8,0.3,99,9,2,
DENI042,10,8,0,105,8,1,
DENI042,11,7,,116,6,2,
DENI042,12,7,,123,6,3,
DENI042,13,8,,127,5,3,
DENI042,14,8,,128,5,2,
DENI042,15,8,,127,5,0.8,
DENI042,16,9,,132,5,,
DENI042,17,12,,128,6,0.6,
DENI042,18,15,,123,6,1,
DENI042,19,21,0.3,117,8,1,
DENI042,20,16,,94,14,1,
DENI042,21,17,0.3,74,17,1,
DENI042,22,15,0.9,77,13,1,
DENI042,23,15,0.7,78,10,1,
DENI068,0,19,16,,33,,0.42
DENI068,1,17,14,,26,,0.41
DENI068,2,22,20,,22,,0.4
DENI068,3,15,11,,33,,0.39
DENI068,4,15,11,,23,,0.36
DENI068,5,18,13,,39,,0.35
DENI068,6,20,13,,68,,0.38
DENI068,7,19,11,,63,,0.41
DENI068,8,19,10,,55,,0.43
DENI068,9,18,8,,51,,0.47
DENI068,10,19,9,,37,,0.48
DENI068,11,18,9,,40,,0.49
DENI068,12,17,8,,41,,0.5
DENI068,13,16,7,,43,,0.5
DENI068,14,16,6,,38,,0.45
DENI068,15,13,4,,35,,0.41
DENI068,16,13,4,,44,,0.39
DENI068,17,15,5,,41,,0.36
DENI068,18,16,6,,41,,0.36
DENI068,19,20,9,,45,,0.36
DENI068,20,21,11,,56,,0.37
DENI068,21,27,18,,72,,0.39
DENI068,22,21,12,,,,0.4
DENI068,23,22,13,,33,,0.4
