station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,10,9,25,20,,
DENI042,1,10,9,30,17,,
DENI042,2,10,9,34,,,
DENI042,3,10,9,34,16,,
DENI042,4,9,8,34,14,,
DENI042,5,8,7,38,14,,
DENI042,6,7,6,33,16,,
DENI042,7,7,5,37,16,,
DENI042,8,8,7,32,21,,
DENI042,9,8,6,38,21,,
DENI042,10,7,5,39,23,,
DENI042,11,6,4,53,13,,
DENI042,12,5,3,57,11,,
DENI042,13,5,3,58,11,,
DENI042,14,6,4,57,12,,
DENI042,15,8,5,52,14,,
DENI042,16,8,5,50,16,,
DENI042,17,7,5,47,12,,
DENI042,18,6,4,56,10,,
DENI042,19,8,5,43,19,,
DENI042,20,9,6,52,10,,
DENI042,21,8,6,48,12,,
DENI042,22,7,5,,9,,
DENI042,23,8,5,52,8,,
DENI068,0,16,15,,,,
DENI068,1,15,15,,,,
DENI068,2,13,13,,,,
DENI068,3,12,12,,,,
DENI068,4,12,11,,,,
DENI068,5,11,9,,,,
DENI068,6,11,9,,,,
DENI068,7,12,10,,,,
DENI068,8,15,12,,,,
DENI068,9,14,10,,,,
DENI068,10,13,9,,,,
DENI068,11,9,6,,,,
DENI068,12,10,5,,,,
DENI068,13,13,6,,,,
DENI068,14,16,7,,,,
DENI068,15,19,9,,,,
DENI068,16,20,10,,,,
DENI068,17,19,10,,,,
DENI068,18,18,9,,,,
DENI068,19,17,9,,,,
DENI068,20,19,10,,,,
DENI068,21,16,9,,,,
DENI068,22,13,7,,,,
DENI068,23,13,7,,,,
