station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,23,9,69,8,0.1,
DENI042,1,22,8,67,8,,
DENI042,2,22,8,66,7,,
DENI042,3,20,7,,,,
DENI042,4,20,6,60,10,,
DENI042,5,20,8,59,12,,
DENI042,6,21,9,61,14,,
DENI042,7,22,11,64,13,,
DENI042,8,21,10,66,10,,
DENI042,9,19,8,63,12,,
DENI042,10,18,6,64,12,,
DENI042,11,18,7,67,10,,
DENI042,12,18,5,73,9,,
DENI042,13,19,6,80,10,,
DENI042,14,18,6,86,9,0.1,
DENI042,15,18,5,89,9,,
DENI042,16,19,5,90,9,0,
DENI042,17,21,7,88,10,0.2,
DENI042,18,24,10,88,9,,
DENI042,19,20,8,78,7,,
DENI042,20,20,9,75,7,,
DENI042,21,23,14,58,19,,
DENI042,22,23,14,75,9,,
DENI042,23,19,10,77,6,,
DENI068,0,25,8,,11,,0.2
DENI068,1,23,8,,11,,0.16
DENI068,2,22,7,,11,,0.13
DENI068,3,21,8,,14,,0.08
DENI068,4,20,8,,20,,0.04
DENI068,5,22,9,,40,,0.01
DENI068,6,23,10,,61,,
DENI068,7,23,10,,53,,0.01
DENI068,8,22,9,,37,,0.01
DENI068,9,21,7,,29,,0.01
DENI068,10,21,7,,28,,0.01
DENI068,11,21,7,,26,,0.02
DENI068,12,22,7,,32,,0.03
DENI068,13,22,7,,28,,0.03
DENI068,14,22,7,,29,,0.01
DENI068,15,23,8,,35,,
DENI068,16,24,8,,35,,0
DENI068,17,26,9,,30,,0.01
DENI068,18,26,9,,27,,0.02
DENI068,19,23,9,,28,,0.03
DENI068,20,21,10,,33,,0.02
DENI068,21,21,10,,28,,0.02
DENI068,22,20,10,,17,,0.01
DENI068,23,19,8,,9,,0
