station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,24,17,69,11,0.2,
DENI042,1,23,16,61,10,,
DENI042,2,21,15,60,9,0.6,
DENI042,3,20,13,,,0.6,
DENI042,4,19,13,54,9,0.4,
DENI042,5,19,13,44,17,0.3,
DENI042,6,20,13,25,32,0.4,
DENI042,7,23,13,15,41,0.5,
DENI042,8,24,14,30,41,0.9,
DENI042,9,22,13,69,18,2,
DENI042,10,19,10,83,13,2,
DENI042,11,15,9,106,8,1,
DENI042,12,12,6,105,8,0.4,
DENI042,13,12,5,104,8,0.3,
DENI042,14,12,5,110,7,0.5,
DENI042,15,15,6,112,9,0.4,
DENI042,16,16,7,113,8,0.6,
DENI042,17,19,10,115,11,0.5,
DENI042,18,21,12,101,16,0.3,
DENI042,19,23,12,90,17,0.3,
DENI042,20,24,15,82,18,0.5,
DENI042,21,22,15,72,19,0.6,
DENI042,22,21,14,81,13,0.7,
DENI042,23,20,15,67,15,0.4,
DENI068,0,30,17,,50,,0.54
DENI068,1,43,26,,38,,0.5
DENI068,2,47,29,,25,,0.43
DENI068,3,22,14,,,,0.36
DENI068,4,21,13,,31,,0.3
DENI068,5,22,13,,42,,0.25
DENI068,6,25,14,,51,,0.23
DENI068,7,25,14,,49,,0.25
DENI068,8,24,11,,48,,0.26
DENI068,9,26,11,,51,,0.27
DENI068,10,24,10,,44,,0.27
DENI068,11,21,10,,42,,0.27
DENI068,12,17,8,,32,,0.27
DENI068,13,17,8,,39,,0.26
DENI068,14,19,9,,32,,0.23
DENI068,15,19,9,,22,,0.2
DENI068,16,19,10,,40,,0.19
DENI068,17,23,11,,65,,0.19
DENI068,18,26,12,,81,,0.23
DENI068,19,28,13,,56,,0.26
DENI068,20,29,14,,42,,0.28
DENI068,21,30,15,,54,,0.31
DENI068,22,28,14,,40,,0.32
DENI068,23,27,15,,47,,0.34
