station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,20,21,28,,1,
DENI042,1,21,23,28,12,1,
DENI042,2,18,20,33,11,2,
DENI042,3,14,16,,9,0.8,
DENI042,4,13,15,40,9,0.6,
DENI042,5,13,15,40,9,0.7,
DENI042,6,15,16,36,10,0.8,
DENI042,7,16,17,32,10,1,
DENI042,8,18,18,27,12,1,
DENI042,9,18,19,27,11,1,
DENI042,10,16,17,30,11,1,
DENI042,11,15,16,32,11,1,
DENI042,12,14,15,36,11,0.8,
DENI042,13,14,14,38,12,0.8,
DENI042,14,14,14,36,13,0.7,
DENI042,15,15,16,33,15,0.7,
DENI042,16,17,17,30,17,0.6,
DENI042,17,18,17,28,17,0.3,
DENI042,18,19,19,26,18,0.5,
DENI042,19,21,20,20,23,0.4,
DENI042,20,22,21,19,22,0.3,
DENI042,21,21,20,17,22,0.4,
DENI042,22,20,20,16,23,0.1,
DENI042,23,19,19,18,21,,
DENI068,0,30,22,,16,,0.4
DENI068,1,29,21,,15,,0.38
DENI068,2,24,18,,14,,0.37
DENI068,3,21,16,,13,,0.35
DENI068,4,20,16,,,,0.34
DENI068,5,18,14,,11,,0.33
DENI068,6,17,14,,12,,0.32
DENI068,7,19,15,,14,,0.3
DENI068,8,21,18,,16,,0.3
DENI068,9,22,19,,20,,0.31
DENI068,10,21,18,,22,,0.32
DENI068,11,20,17,,31,,0.34
DENI068,12,19,16,,29,,0.37
DENI068,13,20,16,,37,,0.41
DENI068,14,21,17,,38,,0.45
DENI068,15,21,18,,35,,0.49
DENI068,16,22,19,,37,,0.53
DENI068,17,25,21,,38,,0.56
DENI068,18,26,22,,39,,0.6
DENI068,19,26,23,,42,,0.62
DENI068,20,27,24,,36,,0.64
DENI068,21,27,24,,32,,0.64
DENI068,22,27,24,,30,,0.63
DENI068,23,24,22,,24,,0.61
