station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,12,1,32,17,,
DENI042,1,12,2,37,14,,
DENI042,2,11,1,34,12,,
DENI042,3,11,2,32,,,
DENI042,4,11,2,21,21,,
DENI042,5,13,3,,35,,
DENI042,6,15,5,5,40,0.1,
DENI042,7,16,8,14,38,0.1,
DENI042,8,14,7,34,31,0.1,
DENI042,9,9,3,64,15,,
DENI042,10,5,0.7,82,5,0.1,
DENI042,11,4,,87,4,0.1,
DENI042,12,4,,90,4,0.1,
DENI042,13,4,,93,4,0.5,
DENI042,14,4,,92,5,0.1,
DENI042,15,6,,91,6,0.4,
DENI042,16,7,0.6,90,7,0.5,
DENI042,17,9,1,88,8,0.5,
DENI042,18,10,1,87,8,0.4,
DENI042,19,11,2,80,10,0.5,
DENI042,20,10,0.9,74,11,3,
DENI042,21,12,2,77,10,2,
DENI042,22,13,3,77,11,2,
DENI042,23,12,3,74,10,1,
DENI068,0,15,9,,27,,0.15
DENI068,1,15,11,,28,,0.16
DENI068,2,16,13,,35,,0.17
DENI068,3,15,10,,,,0.19
DENI068,4,16,10,,36,,0.21
DENI068,5,20,12,,53,,0.24
DENI068,6,25,14,,59,,0.31
DENI068,7,24,15,,58,,0.36
DENI068,8,22,12,,56,,0.39
DENI068,9,23,10,,41,,0.41
DENI068,10,21,8,,45,,0.43
DENI068,11,15,5,,41,,0.44
DENI068,12,13,5,,46,,0.44
DENI068,13,13,6,,39,,0.43
DENI068,14,13,6,,37,,0.38
DENI068,15,13,6,,37,,0.34
DENI068,16,15,8,,42,,0.32
DENI068,17,17,10,,39,,0.31
DENI068,18,21,14,,38,,0.31
DENI068,19,16,10,,35,,0.3
DENI068,20,14,8,,35,,0.3
DENI068,21,15,9,,24,,0.29
DENI068,22,16,10,,26,,0.29
DENI068,23,17,10,,34,,0.28
