station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,11,6,55,15,,
DENI042,1,12,7,,15,,
DENI042,2,10,6,55,15,0,
DENI042,3,10,7,55,15,,
DENI042,4,10,7,54,15,0,
DENI042,5,11,8,51,17,,
DENI042,6,11,8,44,22,,
DENI042,7,10,8,35,31,,
DENI042,8,12,10,29,38,,
DENI042,9,9,7,29,40,,
DENI042,10,9,7,35,36,,
DENI042,11,14,10,44,30,,
DENI042,12,12,8,48,25,,
DENI042,13,9,7,45,31,,
DENI042,14,10,7,47,29,,
DENI042,15,12,7,56,22,,
DENI042,16,12,7,49,30,,
DENI042,17,12,8,47,31,,
DENI042,18,12,8,50,31,,
DENI042,19,11,8,49,30,,
DENI042,20,12,9,47,30,,
DENI042,21,11,8,53,21,,
DENI042,22,12,9,48,22,,
DENI042,23,19,11,43,,,
DENI068,0,12,9,,22,,0.5
DENI068,1,17,13,,19,,0.46
DENI068,2,10,8,,20,,0.43
DENI068,3,12,10,,19,,0.39
DENI068,4,11,9,,,,0.36
DENI068,5,13,10,,40,,0.33
DENI068,6,17,10,,64,,0.34
DENI068,7,17,11,,83,,0.39
DENI068,8,22,14,,89,,0.44
DENI068,9,16,11,,81,,0.5
DENI068,10,15,9,,63,,0.54
DENI068,11,19,12,,50,,0.55
DENI068,12,16,11,,46,,0.57
DENI068,13,13,10,,55,,0.59
DENI068,14,16,10,,50,,0.59
DENI068,15,18,11,,65,,0.56
DENI068,16,18,11,,76,,0.56
DENI068,17,19,11,,80,,0.59
DENI068,18,15,9,,85,,0.63
DENI068,19,14,9,,70,,0.65
DENI068,20,18,10,,66,,0.68
DENI068,21,16,10,,55,,0.67
DENI068,22,17,10,,50,,0.67
DENI068,23,21,13,,37,,0.65
