station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,29,25,103,9,0.2,
DENI042,1,27,25,,,0.4,
DENI042,2,26,23,99,7,0.4,
DENI042,3,25,21,93,8,,
DENI042,4,23,19,92,10,0.1,
DENI042,5,24,19,64,29,0,
DENI042,6,26,19,47,45,,
DENI042,7,22,15,83,22,0.1,
DENI042,8,23,14,101,13,0,
DENI042,9,24,13,107,10,0.1,
DENI042,10,21,10,123,6,0.2,
DENI042,11,21,9,132,7,,
DENI042,12,18,7,131,6,,
DENI042,13,16,5,122,5,,
DENI042,14,19,6,126,6,,
DENI042,15,20,7,136,6,,
DENI042,16,19,6,130,6,,
DENI042,17,22,9,124,7,,
DENI042,18,28,15,126,9,,
DENI042,19,28,18,126,11,,
DENI042,20,29,20,114,15,,
DENI042,21,31,22,98,17,,
DENI042,22,30,24,96,13,,
DENI042,23,30,23,84,11,,
DENI068,0,31,17,,35,,0.36
DENI068,1,31,16,,,,0.34
DENI068,2,37,17,,19,,0.32
DENI068,3,32,16,,25,,0.3
DENI068,4,30,15,,51,,0.28
DENI068,5,32,15,,63,,0.28
DENI068,6,39,16,,91,,0.3
DENI068,7,29,13,,56,,0.31
DENI068,8,31,12,,53,,0.31
DENI068,9,33,12,,54,,0.32
DENI068,10,31,12,,43,,0.32
DENI068,11,33,12,,22,,0.33
DENI068,12,29,10,,20,,0.32
DENI068,13,24,9,,18,,0.3
DENI068,14,25,9,,29,,0.25
DENI068,15,25,10,,38,,0.23
DENI068,16,23,9,,24,,0.22
DENI068,17,25,11,,38,,0.21
DENI068,18,29,14,,31,,0.22
DENI068,19,28,15,,34,,0.22
DENI068,20,30,16,,35,,0.23
DENI068,21,34,18,,34,,0.25
DENI068,22,32,17,,28,,0.25
DENI068,23,33,17,,32,,0.25
