station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,11,9,0.3,18,,
DENI042,1,12,9,0.2,15,,
DENI042,2,11,7,0,,,
DENI042,3,9,9,,13,,
DENI042,4,8,9,,14,,
DENI042,5,8,9,0,14,,
DENI042,6,8,9,0,16,,
DENI042,7,9,10,0.1,22,,
DENI042,8,10,10,0.7,23,,
DENI042,9,12,11,1,30,0,
DENI042,10,15,13,2,36,0.1,
DENI042,11,17,15,4,40,0.2,
DENI042,12,12,11,32,20,0.5,
DENI042,13,10,8,45,12,0.5,
DENI042,14,11,9,41,14,0.8,
DENI042,15,12,11,40,14,0.9,
DENI042,16,15,13,16,32,0.2,
DENI042,17,17,15,33,23,2,
DENI042,18,22,19,19,35,4,
DENI042,19,24,21,8,38,2,
DENI042,20,22,20,4,35,0.6,
DENI042,21,22,19,5,31,,
DENI042,22,23,20,,23,0.2,
DENI042,23,22,20,28,16,1,
DENI068,0,18,11,,26,,0.65
DENI068,1,14,9,,24,,0.56
DENI068,2,13,8,,24,,0.49
DENI068,3,24,15,,23,,0.48
DENI068,4,12,9,,21,,0.47
DENI068,5,12,9,,25,,0.46
DENI068,6,15,10,,36,,0.47
DENI068,7,18,11,,49,,0.51
DENI068,8,20,12,,40,,0.56
DENI068,9,20,12,,39,,0.6
DENI068,10,23,14,,36,,0.65
DENI068,11,24,14,,42,,0.68
DENI068,12,25,15,,36,,0.69
DENI068,13,27,15,,44,,0.72
DENI068,14,25,15,,50,,0.71
DENI068,15,26,15,,45,,0.68
DENI068,16,29,16,,61,,0.68
DENI068,17,37,21,,72,,0.75
DENI068,18,42,24,,64,,0.82
DENI068,19,54,32,,61,,0.89
DENI068,20,56,34,,53,,0.96
DENI068,21,58,37,,47,,1.03
DENI068,22,61,39,,45,,1.11
DENI068,23,49,31,,,,1.13
