station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,7,6,56,18,,
DENI042,1,7,7,58,17,0.1,
DENI042,2,5,4,67,16,0,
DENI042,3,2,0,81,,,
DENI042,4,2,0.2,80,13,,
DENI042,5,4,3,73,15,,
DENI042,6,5,4,69,18,,
DENI042,7,6,6,68,18,,
DENI042,8,5,4,73,16,,
DENI042,9,5,4,78,12,,
DENI042,10,6,6,73,15,,
DENI042,11,8,8,69,17,,
DENI042,12,10,10,67,18,,
DENI042,13,10,10,66,17,,
DENI042,14,7,6,71,19,,
DENI042,15,7,7,79,16,,
DENI042,16,6,5,79,16,,
DENI042,17,5,4,76,20,,
DENI042,18,5,4,67,23,,
DENI042,19,7,5,29,47,,
DENI042,20,9,8,18,43,,
DENI042,21,9,8,19,37,,
DENI042,22,10,9,22,30,,
DENI042,23,10,9,25,22,,
DENI068,0,14,10,,15,,0.49
DENI068,1,12,9,,12,,0.43
DENI068,2,8,7,,9,,0.38
DENI068,3,3,2,,,,0.34
DENI068,4,3,2,,12,,0.29
DENI068,5,6,5,,26,,0.26
DENI068,6,7,5,,33,,0.24
DENI068,7,10,8,,35,,0.23
DENI068,8,8,6,,28,,0.23
DENI068,9,9,6,,29,,0.24
DENI068,10,11,8,,23,,0.25
DENI068,11,15,11,,35,,0.26
DENI068,12,19,15,,30,,0.28
DENI068,13,17,14,,34,,0.29
DENI068,14,14,11,,29,,0.3
DENI068,15,17,12,,43,,0.32
DENI068,16,13,8,,36,,0.34
DENI068,17,9,6,,38,,0.34
DENI068,18,9,6,,54,,0.37
DENI068,19,13,8,,74,,0.4
DENI068,20,24,17,,80,,0.45
DENI068,21,23,16,,72,,0.49
DENI068,22,19,14,,50,,0.51
DENI068,23,23,15,,46,,0.51
