station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,24,15,40,,,
DENI042,1,31,23,33,17,,
DENI042,2,28,20,32,14,,
DENI042,3,28,21,29,14,,
DENI042,4,27,21,,19,,
DENI042,5,27,20,6,34,,
DENI042,6,29,21,6,34,,
DENI042,7,31,26,22,33,,
DENI042,8,32,25,21,52,0.1,
DENI042,9,27,18,44,59,1,
DENI042,10,14,8,117,9,1,
DENI042,11,11,5,123,6,1,
DENI042,12,9,4,124,6,0,
DENI042,13,8,3,128,6,0.7,
DENI042,14,8,3,128,6,0.8,
DENI042,15,10,3,131,7,0.7,
DENI042,16,10,3,128,7,0.7,
DENI042,17,13,6,123,8,1,
DENI042,18,23,17,114,11,2,
DENI042,19,26,19,92,16,3,
DENI042,20,27,20,70,20,3,
DENI042,21,30,23,72,18,3,
DENI042,22,34,28,65,18,2,
DENI042,23,37,32,54,20,0.8,
DENI068,0,33,21,,,,0.58
DENI068,1,29,19,,34,,0.56
DENI068,2,127,107,,30,,0.6
DENI068,3,21,15,,28,,0.55
DENI068,4,23,15,,38,,0.48
DENI068,5,26,18,,42,,0.42
DENI068,6,32,22,,66,,0.43
DENI068,7,38,24,,55,,0.43
DENI068,8,39,25,,44,,0.45
DENI068,9,39,25,,52,,0.48
DENI068,10,40,25,,50,,0.44
DENI068,11,25,15,,48,,0.44
DENI068,12,19,10,,43,,0.46
DENI068,13,21,12,,51,,0.46
DENI068,14,15,7,,60,,0.43
DENI068,15,16,9,,63,,0.4
DENI068,16,15,8,,66,,0.41
DENI068,17,16,9,,62,,0.41
DENI068,18,21,12,,69,,0.41
DENI068,19,28,17,,65,,0.43
DENI068,20,41,27,,57,,0.45
DENI068,21,50,34,,58,,0.47
DENI068,22,49,34,,55,,0.48
DENI068,23,48,36,,34,,0.48
