station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,26,29,0.7,25,0.5,
DENI042,1,26,29,2,,0.7,
DENI042,2,22,25,5,24,0.5,
DENI042,3,20,23,4,21,0.3,
DENI042,4,21,21,,20,0.1,
DENI042,5,22,19,0.4,21,,
DENI042,6,22,17,0.1,21,0.3,
DENI042,7,20,18,0,22,0.3,
DENI042,8,19,16,0.3,27,0.8,
DENI042,9,20,18,1,27,0.6,
DENI042,10,18,18,14,21,0.3,
DENI042,11,16,17,21,18,0.4,
DENI042,12,16,16,24,17,0.1,
DENI042,13,14,15,28,17,0.3,
DENI042,14,13,13,30,17,0.3,
DENI042,15,13,13,29,19,0,
DENI042,16,14,14,26,19,0.2,
DENI042,17,15,15,24,20,,
DENI042,18,14,14,23,19,0.4,
DENI042,19,12,12,23,19,0.2,
DENI042,20,10,10,20,19,0.6,
DENI042,21,8,9,17,20,0.4,
DENI042,22,8,8,17,20,0.5,
DENI042,23,7,7,17,19,0.7,
DENI068,0,43,32,,26,,0.61
DENI068,1,40,33,,26,,0.57
DENI068,2,32,28,,23,,0.52
DENI068,3,50,42,,23,,0.52
DENI068,4,30,26,,21,,0.48
DENI068,5,25,22,,27,,0.46
DENI068,6,23,20,,33,,0.47
DENI068,7,26,22,,37,,0.51
DENI068,8,27,22,,76,,0.77
DENI068,9,28,22,,37,,0.82
DENI068,10,26,21,,34,,0.86
DENI068,11,26,20,,25,,0.86
DENI068,12,26,20,,36,,0.89
DENI068,13,27,20,,47,,0.92
DENI068,14,25,19,,41,,0.93
DENI068,15,24,18,,36,,0.91
DENI068,16,26,19,,45,,0.69
DENI068,17,28,21,,44,,0.67
DENI068,18,28,20,,39,,0.66
DENI068,19,27,19,,40,,0.67
DENI068,20,21,16,,35,,0.66
DENI068,21,20,15,,30,,0.64
DENI068,22,18,13,,,,0.62
DENI068,23,16,13,,23,,0.58
