station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,15,11,35,,,
DENI042,1,15,11,33,15,,
DENI042,2,15,11,33,10,,
DENI042,3,14,10,,9,,
DENI042,4,14,10,28,9,,
DENI042,5,14,11,20,15,,
DENI042,6,14,11,16,16,,
DENI042,7,16,12,14,17,,
DENI042,8,17,13,19,22,,
DENI042,9,18,13,27,26,,
DENI042,10,15,10,44,26,0.4,
DENI042,11,11,8,85,10,0.4,
DENI042,12,8,5,104,5,0.8,
DENI042,13,6,3,107,5,0.4,
DENI042,14,6,3,108,5,0.2,
DENI042,15,8,4,109,5,,
DENI042,16,13,8,107,7,,
DENI042,17,15,9,103,7,0,
DENI042,18,16,11,97,9,0.1,
DENI042,19,19,13,55,24,0.2,
DENI042,20,21,16,56,21,0,
DENI042,21,24,19,38,31,0.8,
DENI042,22,27,21,28,39,1,
DENI042,23,26,20,44,25,0.7,
DENI068,0,30,18,,35,,0.89
DENI068,1,27,18,,30,,0.8
DENI068,2,23,16,,28,,0.76
DENI068,3,22,16,,27,,0.72
DENI068,4,20,15,,,,0.64
DENI068,5,18,13,,27,,0.59
DENI068,6,,,,,,0.56
DENI068,7,,,,,,0.52
DENI068,11,18,12,,,,
DENI068,12,16,12,,,,
DENI068,13,14,10,,46,,
DENI068,14,15,10,,53,,
DENI068,15,14,9,,54,,
DENI068,16,19,11,,69,,
DENI068,17,23,13,,105,,
DENI068,18,29,16,,104,,
DENI068,19,28,16,,69,,
DENI068,20,28,16,,78,,
DENI068,21,28,17,,65,,
DENI068,22,30,18,,65,,
DENI068,23,40,20,,48,,
