station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,20,14,44,10,,
DENI042,1,21,14,39,10,0,
DENI042,2,20,15,34,9,0.1,
DENI042,3,20,15,31,9,0.1,
DENI042,4,20,15,27,8,,
DENI042,5,20,16,22,9,,
DENI042,6,24,21,19,16,,
DENI042,7,24,22,28,22,0.3,
DENI042,8,9,6,64,10,2,
DENI042,9,4,0.2,81,6,2,
DENI042,10,3,,92,4,1,
DENI042,11,3,,100,4,0.9,
DENI042,12,4,,102,4,1,
DENI042,13,4,,103,4,0.9,
DENI042,14,5,,106,4,0.8,
DENI042,15,5,,110,4,0.6,
DENI042,16,6,,111,4,0.4,
DENI042,17,7,,114,5,0,
DENI042,18,7,,118,5,0.5,
DENI042,19,8,,114,6,0.5,
DENI042,20,10,,105,9,0.8,
DENI042,21,11,,101,8,1,
DENI042,22,12,0.4,96,8,0.9,
DENI042,23,10,0,,,0.3,
DENI068,0,29,19,,42,,0.17
DENI068,1,26,17,,22,,0.16
DENI068,2,25,17,,,,0.15
DENI068,3,24,17,,18,,0.14
DENI068,4,23,16,,22,,0.13
DENI068,5,23,16,,26,,0.1
DENI068,6,24,18,,22,,0.08
DENI068,7,22,15,,26,,0.07
DENI068,8,16,11,,24,,0.06
DENI068,9,7,3,,16,,0.06
DENI068,10,6,2,,16,,0.05
DENI068,11,5,2,,14,,0.05
DENI068,12,6,2,,18,,0.05
DENI068,13,6,3,,18,,0.05
DENI068,14,7,3,,17,,0.05
DENI068,15,7,3,,18,,0.04
DENI068,16,7,4,,19,,0.04
DENI068,17,8,4,,20,,0.04
DENI068,18,7,3,,21,,0.04
DENI068,19,8,4,,26,,0.05
DENI068,20,9,4,,23,,0.05
DENI068,21,9,5,,43,,0.05
DENI068,22,12,8,,78,,0.06
DENI068,23,15,11,,80,,0.07
