station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,34,30,42,19,,
DENI042,1,29,27,42,17,,
DENI042,2,32,30,36,16,,
DENI042,3,28,26,39,,,
DENI042,4,22,20,43,12,,
DENI042,5,25,23,46,14,,
DENI042,6,26,24,43,16,,
DENI042,7,23,22,51,12,,
DENI042,8,19,17,56,10,,
DENI042,9,16,14,62,12,,
DENI042,10,15,13,68,11,,
DENI042,11,12,10,76,10,,
DENI042,12,9,7,87,8,,
DENI042,13,7,5,89,8,,
DENI042,14,6,4,92,8,,
DENI042,15,5,3,87,12,,
DENI042,16,3,1,92,10,,
DENI042,17,2,,94,11,,
DENI042,18,1,,82,13,,
DENI042,19,3,1,52,26,,
DENI042,20,4,2,34,28,,
DENI042,21,6,4,35,24,,
DENI042,22,11,9,23,24,,
DENI042,23,20,14,21,20,,
DENI068,0,37,33,,22,,0.48
DENI068,1,33,32,,22,,0.44
DENI068,2,36,35,,18,,0.4
DENI068,3,31,29,,,,0.36
DENI068,4,24,23,,19,,0.33
DENI068,5,29,28,,26,,0.28
DENI068,6,29,29,,24,,0.24
DENI068,7,27,26,,25,,0.22
DENI068,8,22,20,,23,,0.22
DENI068,9,19,17,,24,,0.22
DENI068,10,19,17,,28,,0.22
DENI068,11,16,14,,25,,0.22
DENI068,12,14,12,,24,,0.22
DENI068,13,11,9,,35,,0.22
DENI068,14,10,8,,42,,0.22
DENI068,15,9,7,,42,,0.22
DENI068,16,6,4,,61,,0.22
DENI068,17,4,2,,62,,0.22
DENI068,18,5,3,,78,,0.24
DENI068,19,11,7,,90,,0.3
DENI068,20,41,36,,44,,0.31
DENI068,21,47,40,,38,,0.33
DENI068,22,50,43,,40,,0.33
DENI068,23,55,44,,36,,0.34
