station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,9,7,51,10,,
DENI042,1,11,8,54,9,,
DENI042,2,13,9,,,,
DENI042,3,16,12,61,8,,
DENI042,4,18,15,64,8,,
DENI042,5,22,18,56,12,,
DENI042,6,24,20,54,13,,
DENI042,7,23,19,56,12,,
DENI042,8,21,19,57,14,,
DENI042,9,15,15,70,10,,
DENI042,10,13,14,70,12,,
DENI042,11,13,13,69,11,,
DENI042,12,14,15,64,14,,
DENI042,13,13,15,68,12,,
DENI042,14,9,11,73,11,,
DENI042,15,6,6,76,11,,
DENI042,16,4,4,74,13,,
DENI042,17,5,4,70,15,,
DENI042,18,5,5,64,17,,
DENI042,19,7,7,42,30,,
DENI042,20,9,8,21,36,,
DENI042,21,9,8,16,29,,
DENI042,22,8,6,19,24,,
DENI042,23,10,7,23,22,,
DENI068,0,16,7,,,,0.35
DENI068,1,23,9,,16,,0.32
DENI068,2,27,11,,15,,0.28
DENI068,3,27,13,,17,,0.25
DENI068,4,29,16,,12,,0.22
DENI068,5,34,18,,16,,0.2
DENI068,6,35,20,,21,,0.18
DENI068,7,32,20,,13,,0.16
DENI068,8,25,18,,15,,0.15
DENI068,9,18,15,,22,,0.15
DENI068,10,16,14,,22,,0.14
DENI068,11,17,14,,17,,0.14
DENI068,12,20,16,,28,,0.15
DENI068,13,19,16,,24,,0.15
DENI068,14,12,11,,17,,0.15
DENI068,15,7,7,,20,,0.15
DENI068,16,6,4,,25,,0.15
DENI068,17,8,6,,39,,0.16
DENI068,18,9,6,,50,,0.19
DENI068,19,15,9,,67,,0.24
DENI068,20,21,13,,52,,0.27
DENI068,21,20,12,,53,,0.32
DENI068,22,20,12,,49,,0.36
DENI068,23,17,10,,38,,0.38
