station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,10,5,45,7,0.2,
DENI042,1,8,4,41,6,,
DENI042,2,8,4,39,6,,
DENI042,3,8,4,,,,
DENI042,4,8,4,32,9,,
DENI042,5,8,4,21,17,,
DENI042,6,8,4,9,32,,
DENI042,7,9,5,7,36,,
DENI042,8,10,6,16,35,,
DENI042,9,7,6,49,18,,
DENI042,10,7,6,59,13,,
DENI042,11,7,7,63,13,0.2,
DENI042,12,7,6,68,15,0.2,
DENI042,13,7,6,78,9,0,
DENI042,14,7,5,86,7,,
DENI042,15,9,5,88,7,,
DENI042,16,10,6,89,7,,
DENI042,17,13,6,82,11,,
DENI042,18,17,7,47,32,,
DENI042,19,20,8,23,41,,
DENI042,20,20,8,24,30,,
DENI042,21,18,7,29,20,,
DENI042,22,17,7,29,17,,
DENI042,23,17,7,28,13,,
DENI068,0,18,8,,30,,0.5
DENI068,1,19,9,,,,0.48
DENI068,2,18,8,,37,,0.48
DENI068,3,19,8,,32,,0.46
DENI068,4,18,8,,33,,0.45
DENI068,5,23,10,,36,,0.47
DENI068,6,19,9,,40,,0.48
DENI068,7,18,8,,42,,0.51
DENI068,8,18,9,,53,,0.55
DENI068,9,14,7,,45,,0.56
DENI068,10,15,7,,38,,0.57
DENI068,11,18,8,,39,,0.58
DENI068,12,18,7,,29,,0.58
DENI068,13,18,6,,28,,0.57
DENI068,14,17,5,,17,,0.53
DENI068,15,18,5,,24,,0.51
DENI068,16,22,6,,33,,0.46
DENI068,17,23,7,,50,,0.47
DENI068,18,30,9,,63,,0.5
DENI068,19,29,9,,65,,0.51
DENI068,20,38,13,,72,,0.55
DENI068,21,40,15,,63,,0.59
DENI068,22,35,14,,36,,0.61
DENI068,23,34,13,,26,,0.61
