station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,10,4,64,6,,
DENI042,1,9,4,,,0,
DENI042,2,8,4,66,6,0.2,
DENI042,3,8,4,67,5,0.2,
DENI042,4,6,3,69,4,0.2,
DENI042,5,5,2,68,5,,
DENI042,6,4,2,64,6,0.3,
DENI042,7,3,1,55,15,0.4,
DENI042,8,3,1,51,21,,
DENI042,9,3,1,57,18,,
DENI042,10,5,2,54,19,0.2,
DENI042,14,7,6,59,15,0.4,
DENI042,15,6,5,59,16,0,
DENI042,16,7,6,56,18,0.2,
DENI042,17,10,8,54,18,0.8,
DENI042,18,11,7,55,17,0.5,
DENI042,19,12,7,46,24,1,
DENI042,20,12,7,49,19,,
DENI042,21,13,7,49,19,,
DENI042,22,13,8,46,18,,
DENI042,23,14,8,45,16,,
DENI068,0,13,4,,11,,0.22
DENI068,1,13,4,,9,,0.18
DENI068,2,11,4,,9,,0.14
DENI068,3,10,4,,8,,0.12
DENI068,4,7,3,,7,,0.12
DENI068,5,5,2,,10,,0.12
DENI068,6,4,2,,15,,0.11
DENI068,7,3,2,,15,,0.12
DENI068,8,2,1,,33,,0.14
DENI068,9,3,2,,30,,0.15
DENI068,10,,,,,,0.15
DENI068,11,,,,,,0.16
DENI068,12,17,7,,23,,0.18
DENI068,13,15,7,,24,,0.19
DENI068,14,14,7,,19,,0.2
DENI068,15,12,6,,18,,0.19
DENI068,16,14,6,,22,,0.18
DENI068,17,17,8,,26,,0.18
DENI068,18,17,8,,24,,0.18
DENI068,19,18,7,,45,,0.2
DENI068,20,19,8,,27,,0.21
DENI068,21,18,8,,26,,0.2
DENI068,22,19,8,,33,,0.21
DENI068,23,16,8,,31,,0.22
