station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,7,2,46,4,,
DENI042,1,5,1,42,5,,
DENI042,2,5,1,40,6,,
DENI042,3,4,0.8,39,6,,
DENI042,4,4,0.6,,6,,
DENI042,5,5,1,37,8,,
DENI042,6,6,2,38,10,,
DENI042,7,8,3,37,15,,
DENI042,8,6,2,37,15,,
DENI042,9,5,2,38,15,,
DENI042,10,5,2,41,14,,
DENI042,11,5,2,39,16,,
DENI042,12,5,2,38,17,,
DENI042,13,5,2,37,19,,
DENI042,14,4,2,48,13,,
DENI042,15,5,2,49,13,,
DENI042,16,6,2,50,12,,
DENI042,17,7,3,47,13,,
DENI042,18,10,4,47,13,,
DENI042,19,10,5,50,12,,
DENI042,20,10,5,42,16,,
DENI042,21,11,5,42,14,,
DENI042,22,11,5,43,,,
DENI042,23,12,5,43,10,,
DENI068,0,6,2,,7,,0.6
DENI068,1,26,8,,9,,0.54
DENI068,2,3,1,,11,,0.48
DENI068,3,2,0.7,,9,,0.45
DENI068,4,3,0.8,,12,,0.42
DENI068,5,5,2,,16,,0.41
DENI068,6,9,3,,34,,0.41
DENI068,7,13,4,,53,,0.5
DENI068,8,12,3,,34,,0.54
DENI068,9,11,2,,33,,0.56
DENI068,10,12,3,,26,,0.59
DENI068,11,11,2,,27,,0.62
DENI068,12,13,2,,35,,0.65
DENI068,13,13,2,,36,,0.69
DENI068,14,13,2,,31,,0.7
DENI068,15,13,3,,28,,0.65
DENI068,16,15,3,,28,,0.65
DENI068,17,16,3,,40,,0.67
DENI068,18,19,5,,36,,0.69
DENI068,19,22,6,,48,,0.72
DENI068,20,20,6,,42,,0.75
DENI068,21,19,6,,30,,0.74
DENI068,22,20,7,,33,,0.74
DENI068,23,20,6,,24,,0.73
