station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,8,4,68,4,,
DENI042,1,10,5,62,5,,
DENI042,2,8,5,,,,
DENI042,3,9,5,64,5,,
DENI042,4,9,5,63,4,,
DENI042,5,9,5,59,5,,
DENI042,6,10,6,61,9,,
DENI042,7,10,6,64,7,0.4,
DENI042,8,9,6,67,5,,
DENI042,9,8,5,69,4,,
DENI042,10,6,5,,4,,
DENI042,11,7,5,,4,,
DENI042,12,7,5,,4,,
DENI042,13,7,5,77,4,0.3,
DENI042,14,7,5,79,4,,
DENI042,15,8,6,76,5,0.6,
DENI042,16,10,6,77,5,2,
DENI042,17,11,6,78,5,1,
DENI042,18,12,6,77,5,0.7,
DENI042,19,13,6,69,7,0.1,
DENI042,20,16,8,72,7,0.2,
DENI042,21,16,9,74,6,0.2,
DENI042,22,15,8,74,6,0.4,
DENI042,23,13,8,71,7,0.6,
DENI068,0,9,5,,,,0.16
DENI068,1,11,5,,10,,0.17
DENI068,2,11,5,,9,,0.18
DENI068,3,11,6,,10,,0.2
DENI068,4,12,6,,15,,0.21
DENI068,5,15,6,,20,,0.22
DENI068,6,16,7,,33,,0.24
DENI068,7,15,7,,37,,0.26
DENI068,8,13,7,,26,,0.26
DENI068,9,11,6,,21,,0.26
DENI068,10,11,5,,,,0.27
DENI068,11,11,6,,,,0.27
DENI068,12,11,6,,,,0.26
DENI068,13,11,6,,18,,0.26
DENI068,14,13,6,,19,,0.25
DENI068,15,15,7,,22,,0.25
DENI068,16,14,7,,29,,0.24
DENI068,17,13,6,,23,,0.25
DENI068,18,22,7,,31,,0.26
DENI068,19,18,7,,27,,0.27
DENI068,20,21,9,,21,,0.28
DENI068,21,21,9,,18,,0.27
DENI068,22,22,10,,16,,0.28
DENI068,23,21,9,,20,,0.28
