station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,6,4,56,11,0.9,
DENI042,1,5,3,57,8,0.6,
DENI042,2,6,3,58,10,0,
DENI042,3,6,3,61,10,1,
DENI042,4,7,4,57,11,1,
DENI042,5,6,3,35,15,0.4,
DENI042,6,7,3,14,32,0.1,
DENI042,7,7,3,3,41,,
DENI042,8,7,3,3,38,,
DENI042,9,7,3,7,33,,
DENI042,10,10,4,14,31,,
DENI042,11,11,8,13,29,0.2,
DENI042,12,11,9,13,29,,
DENI042,13,8,8,43,13,,
DENI042,14,5,5,54,8,,
DENI042,15,6,5,48,13,0.3,
DENI042,16,8,5,48,12,0.2,
DENI042,17,11,7,41,14,0.3,
DENI042,18,12,7,28,21,0.1,
DENI042,19,12,7,18,29,0.1,
DENI042,20,12,7,31,21,0,
DENI042,21,12,7,22,25,0.1,
DENI042,22,13,8,15,23,0.1,
DENI042,23,14,8,19,19,0,
DENI068,0,13,4,,20,,0.23
DENI068,1,10,4,,11,,0.22
DENI068,2,9,3,,9,,0.2
DENI068,3,9,3,,16,,0.17
DENI068,4,11,4,,21,,0.16
DENI068,5,10,4,,38,,0.16
DENI068,6,17,6,,50,,0.19
DENI068,7,20,7,,52,,0.24
DENI068,8,22,8,,61,,0.28
DENI068,9,23,8,,48,,0.31
DENI068,10,29,9,,50,,0.34
DENI068,11,34,11,,46,,0.38
DENI068,12,37,13,,50,,0.44
DENI068,13,31,12,,41,,0.47
DENI068,14,21,8,,19,,0.47
DENI068,15,26,9,,53,,0.49
DENI068,16,26,8,,53,,0.51
DENI068,17,30,10,,53,,0.53
DENI068,18,34,11,,49,,0.56
DENI068,19,34,11,,53,,0.59
DENI068,20,39,13,,46,,0.59
DENI068,21,33,13,,42,,0.59
DENI068,22,27,10,,39,,0.59
DENI068,23,31,12,,47,,0.58
