station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,21,9,19,15,,
DENI042,1,22,10,19,13,,
DENI042,2,28,13,29,,,
DENI042,3,36,17,31,12,,
DENI042,4,37,19,,15,,
DENI042,5,34,19,5,33,,
DENI042,6,35,20,6,33,,
DENI042,7,31,19,9,35,,
DENI042,8,27,19,39,20,,
DENI042,9,17,14,53,14,,
DENI042,10,4,4,78,4,,
DENI042,11,3,2,81,4,,
DENI042,12,4,3,80,4,,
DENI042,13,3,3,83,4,,
DENI042,14,3,3,84,4,,
DENI042,15,3,3,84,4,,
DENI042,16,4,3,85,5,,
DENI042,17,4,3,84,5,,
DENI042,18,5,4,83,6,,
DENI042,19,6,4,73,10,,
DENI042,20,7,5,50,19,,
DENI042,21,8,6,51,14,,
DENI042,22,7,5,49,11,,
DENI042,23,7,5,42,11,,
DENI068,0,44,18,,44,,0.41
DENI068,1,36,15,,37,,0.4
DENI068,2,37,14,,28,,0.39
DENI068,3,62,19,,32,,0.39
DENI068,4,68,23,,,,0.4
DENI068,5,64,24,,48,,0.42
DENI068,6,50,24,,53,,0.44
DENI068,7,35,18,,43,,0.44
DENI068,8,37,21,,30,,0.45
DENI068,9,29,17,,28,,0.45
DENI068,10,11,9,,25,,0.44
DENI068,11,4,3,,16,,0.42
DENI068,12,3,3,,21,,0.39
DENI068,13,4,4,,22,,0.36
DENI068,14,4,3,,15,,0.31
DENI068,15,4,3,,17,,0.27
DENI068,16,5,3,,16,,0.25
DENI068,17,5,4,,18,,0.23
DENI068,18,6,4,,21,,0.22
DENI068,19,8,5,,20,,0.22
DENI068,20,10,6,,31,,0.23
DENI068,21,12,8,,33,,0.23
DENI068,22,17,9,,38,,0.24
DENI068,23,16,10,,31,,0.26
