station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,15,13,54,11,,
DENI042,1,14,10,,8,,
DENI042,2,14,10,46,8,,
DENI042,3,13,9,47,8,,
DENI042,4,12,9,45,9,,
DENI042,5,12,8,45,10,,
DENI042,6,11,8,44,13,,
DENI042,7,11,8,48,11,,
DENI042,8,,7,58,9,,
DENI042,9,,5,64,9,,
DENI042,10,,5,64,9,,
DENI042,11,,4,56,13,,
DENI042,12,,5,68,7,,
DENI042,13,,3,72,8,,
DENI042,14,,4,75,8,,
DENI042,15,,5,65,11,,
DENI042,16,,4,64,11,,
DENI042,17,,4,61,10,,
DENI042,18,,4,63,11,,
DENI042,19,,4,44,11,,
DENI042,20,,5,25,13,,
DENI042,21,,4,22,10,,
DENI042,22,,4,19,10,,
DENI042,23,,3,27,7,,
DENI068,0,35,13,,12,,0.41
DENI068,1,27,11,,,,0.38
DENI068,2,24,10,,11,,0.35
DENI068,3,22,10,,17,,0.32
DENI068,4,19,9,,15,,0.29
DENI068,5,19,9,,31,,0.28
DENI068,6,19,10,,43,,0.28
DENI068,7,18,9,,31,,0.27
DENI068,8,13,7,,22,,0.27
DENI068,9,12,6,,19,,0.27
DENI068,10,14,6,,19,,0.28
DENI068,11,18,7,,41,,0.3
DENI068,12,16,6,,34,,0.32
DENI068,13,12,5,,27,,0.33
DENI068,14,12,5,,20,,0.33
DENI068,15,14,6,,32,,0.35
DENI068,16,12,5,,24,,0.36
DENI068,17,11,4,,26,,0.37
DENI068,18,12,5,,29,,0.38
DENI068,19,15,7,,37,,0.38
DENI068,20,17,8,,38,,0.39
DENI068,21,14,6,,18,,0.38
DENI068,22,13,6,,20,,0.39
DENI068,23,10,4,,14,,0.36
