station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,16,9,58,8,,
DENI042,1,13,7,53,9,,
DENI042,2,12,7,45,,,
DENI042,3,11,7,37,11,,
DENI042,4,10,6,,14,,
DENI042,5,13,7,16,29,,
DENI042,6,14,8,8,35,,
DENI042,7,16,11,11,37,,
DENI042,8,19,13,19,48,0.1,
DENI042,9,19,15,37,40,0.1,
DENI042,10,17,15,87,11,0.9,
DENI042,11,18,16,104,8,1,
DENI042,12,17,16,124,5,1,
DENI042,13,15,14,131,5,1,
DENI042,14,17,15,132,5,1,
DENI042,15,18,14,134,5,0.8,
DENI042,16,18,13,135,6,0.3,
DENI042,17,21,14,136,6,0.4,
DENI042,18,21,13,121,8,0.5,
DENI042,19,22,14,75,20,0.7,
DENI042,20,22,13,67,17,0.5,
DENI042,21,23,13,65,16,0.2,
DENI042,22,23,13,69,11,0,
DENI042,23,23,13,65,10,0,
DENI068,0,23,12,,18,,0.31
DENI068,1,24,13,,19,,0.29
DENI068,2,22,12,,21,,0.27
DENI068,3,24,13,,23,,0.25
DENI068,4,24,14,,,,0.24
DENI068,5,24,14,,35,,0.23
DENI068,6,25,13,,46,,0.25
DENI068,7,24,14,,51,,0.26
DENI068,8,26,14,,51,,0.28
DENI068,9,28,15,,32,,0.29
DENI068,10,32,16,,20,,0.3
DENI068,11,33,17,,37,,0.31
DENI068,12,29,16,,26,,0.31
DENI068,13,29,15,,22,,0.3
DENI068,14,28,14,,20,,0.28
DENI068,15,29,14,,36,,0.26
DENI068,16,27,14,,25,,0.24
DENI068,17,27,13,,25,,0.22
DENI068,18,29,15,,43,,0.22
DENI068,19,34,19,,65,,0.25
DENI068,20,33,20,,40,,0.27
DENI068,21,31,19,,34,,0.27
DENI068,22,31,19,,34,,0.28
DENI068,23,32,20,,31,,0.29
