station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,18,17,4,30,,
DENI042,1,17,15,7,27,,
DENI042,2,14,12,24,,,
DENI042,3,13,11,32,11,,
DENI042,4,14,12,,13,,
DENI042,5,15,12,24,14,,
DENI042,6,15,12,23,15,,
DENI042,7,16,14,13,23,,
DENI042,8,12,11,16,21,,
DENI042,9,9,8,27,15,,
DENI042,10,9,8,35,13,0.9,
DENI042,11,8,7,37,15,6,
DENI042,12,7,7,37,14,5,
DENI042,13,7,7,34,14,0.9,
DENI042,14,10,9,25,20,,
DENI042,15,14,13,28,18,,
DENI042,16,19,19,29,17,,
DENI042,17,20,20,33,14,,
DENI042,18,16,17,41,11,,
DENI042,19,12,13,47,8,,
DENI042,20,10,11,49,7,,
DENI042,21,9,10,49,6,,
DENI042,22,9,12,48,8,,
DENI042,23,8,12,48,8,,
DENI068,0,28,16,,28,,0.77
DENI068,1,29,18,,23,,0.7
DENI068,2,24,15,,16,,0.64
DENI068,3,21,13,,12,,0.56
DENI068,4,20,12,,,,0.45
DENI068,5,17,11,,17,,0.4
DENI068,6,23,14,,23,,0.35
DENI068,7,25,15,,26,,0.33
DENI068,8,19,13,,28,,0.33
DENI068,9,16,12,,30,,0.33
DENI068,10,18,13,,32,,0.36
DENI068,11,15,12,,33,,0.38
DENI068,12,13,10,,31,,0.4
DENI068,13,14,10,,34,,0.43
DENI068,14,20,13,,38,,0.47
DENI068,15,21,13,,32,,0.49
DENI068,16,30,19,,30,,0.49
DENI068,17,35,22,,31,,0.51
DENI068,18,29,20,,25,,0.5
DENI068,19,18,15,,20,,0.48
DENI068,20,16,13,,18,,0.47
DENI068,21,13,11,,13,,0.43
DENI068,22,14,13,,13,,0.39
DENI068,23,12,13,,13,,0.35
