station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,11,6,55,11,,
DENI042,1,13,9,58,10,,
DENI042,2,14,10,,,,
DENI042,3,8,6,50,12,,
DENI042,4,10,6,53,8,,
DENI042,5,10,7,54,7,,
DENI042,6,9,7,55,9,,
DENI042,7,9,6,54,11,,
DENI042,8,8,6,51,11,,
DENI042,9,9,7,52,9,,
DENI042,10,9,7,53,9,,
DENI042,11,9,6,55,8,,
DENI042,12,9,7,58,8,,
DENI042,13,9,6,58,9,,
DENI042,14,11,7,64,8,,
DENI042,15,9,6,62,8,,
DENI042,16,9,5,55,11,,
DENI042,17,9,6,48,12,,
DENI042,18,13,8,26,23,,
DENI042,19,15,10,19,25,,
DENI042,20,15,10,5,33,,
DENI042,21,15,11,7,28,,
DENI042,22,18,11,14,22,,
DENI042,23,18,10,18,17,,
DENI068,0,15,7,,25,,0.26
DENI068,1,19,9,,14,,0.25
DENI068,2,18,9,,,,0.21
DENI068,3,10,6,,11,,0.18
DENI068,4,12,7,,16,,0.16
DENI068,5,14,8,,13,,0.16
DENI068,6,13,8,,19,,0.15
DENI068,7,11,7,,20,,0.13
DENI068,8,11,7,,17,,0.11
DENI068,9,14,9,,31,,0.12
DENI068,10,11,7,,22,,0.12
DENI068,11,13,7,,22,,0.13
DENI068,12,13,8,,27,,0.14
DENI068,13,12,7,,32,,0.16
DENI068,14,14,7,,25,,0.18
DENI068,15,14,7,,36,,0.19
DENI068,16,16,8,,27,,0.21
DENI068,17,24,11,,42,,0.23
DENI068,18,21,12,,35,,0.24
DENI068,19,23,11,,43,,0.26
DENI068,20,31,16,,56,,0.3
DENI068,21,26,15,,40,,0.31
DENI068,22,22,11,,51,,0.33
DENI068,23,23,13,,44,,0.33
