station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,4,2,20,6,,
DENI042,1,4,2,14,6,,
DENI042,2,4,1,16,5,,
DENI042,3,4,1,13,5,,
DENI042,4,4,1,,,,
DENI042,5,4,1,5,15,,
DENI042,6,5,2,5,16,,
DENI042,7,7,3,4,22,,
DENI042,8,7,3,12,19,,
DENI042,9,6,3,26,9,,
DENI042,10,4,2,34,9,,
DENI042,11,3,2,37,8,,
DENI042,12,3,2,39,9,,
DENI042,13,3,1,50,7,,
DENI042,14,2,1,56,6,,
DENI042,15,3,1,57,7,,
DENI042,16,3,1,57,7,,
DENI042,17,3,1,55,10,,
DENI042,18,6,1,32,23,,
DENI042,19,10,2,22,21,,
DENI042,20,7,2,25,15,,
DENI042,21,7,1,22,13,,
DENI042,22,7,1,21,11,,
DENI042,23,7,1,21,9,,
DENI068,0,6,2,,9,,0.34
DENI068,1,5,2,,11,,0.31
DENI068,2,4,2,,12,,0.29
DENI068,3,4,2,,11,,0.26
DENI068,4,4,2,,15,,0.24
DENI068,5,6,3,,24,,0.24
DENI068,6,9,4,,33,,0.26
DENI068,7,14,5,,32,,0.29
DENI068,8,12,4,,31,,0.33
DENI068,9,11,4,,31,,0.36
DENI068,10,9,3,,24,,0.38
DENI068,11,11,2,,32,,0.41
DENI068,12,14,2,,28,,0.44
DENI068,13,12,2,,23,,0.44
DENI068,14,13,2,,23,,0.42
DENI068,15,15,2,,20,,0.4
DENI068,16,14,1,,21,,0.38
DENI068,17,15,2,,32,,0.38
DENI068,18,16,3,,54,,0.4
DENI068,19,18,4,,50,,0.45
DENI068,20,17,5,,33,,0.44
DENI068,21,11,3,,28,,0.46
DENI068,22,8,3,,19,,0.46
DENI068,23,9,4,,18,,0.46
