station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,13,9,37,10,0,
DENI042,1,14,9,35,10,,
DENI042,2,13,9,38,10,,
DENI042,3,12,8,38,9,,
DENI042,4,11,7,43,8,,
DENI042,5,10,6,49,7,,
DENI042,6,10,6,49,7,,
DENI042,7,10,6,49,7,,
DENI042,8,10,6,49,7,,
DENI042,9,10,6,50,7,,
DENI042,10,9,6,52,6,,
DENI042,11,10,6,52,6,0,
DENI042,12,10,7,51,6,,
DENI042,13,10,7,48,7,0,
DENI042,14,10,6,51,7,0,
DENI042,15,10,6,54,7,,
DENI042,16,11,6,53,7,0.3,
DENI042,17,11,6,50,8,0.3,
DENI042,18,12,7,46,10,0.3,
DENI042,19,13,7,44,10,0.2,
DENI042,20,13,8,42,10,0.4,
DENI042,21,13,8,43,9,0.4,
DENI042,22,12,7,45,,0.2,
DENI042,23,8,5,53,7,0.5,
DENI068,0,19,10,,14,,
DENI068,1,19,11,,12,,
DENI068,2,18,10,,11,,
DENI068,3,14,9,,10,,
DENI068,4,13,8,,8,,
DENI068,5,12,7,,9,,
DENI068,6,11,7,,16,,
DENI068,7,11,6,,9,,
DENI068,8,11,6,,9,,
DENI068,9,11,6,,18,,
DENI068,10,12,7,,20,,
DENI068,11,12,7,,14,,
DENI068,12,13,7,,13,,
DENI068,13,14,8,,17,,
DENI068,14,14,7,,17,,
DENI068,15,13,6,,18,,
DENI068,16,15,7,,26,,
DENI068,17,15,7,,20,,
DENI068,18,15,7,,18,,
DENI068,19,16,8,,22,,
DENI068,20,17,9,,20,,
DENI068,21,17,9,,14,,
DENI068,22,15,7,,13,,
DENI068,23,10,5,,10,,
