station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,8,5,39,9,,
DENI042,1,9,5,30,9,,
DENI042,2,9,5,22,8,0,
DENI042,3,9,5,18,7,0,
DENI042,4,12,6,28,9,0,
DENI042,5,11,7,51,8,,
DENI042,6,10,5,50,7,0.1,
DENI042,7,10,5,50,7,,
DENI042,8,9,4,51,8,,
DENI042,9,9,5,54,6,,
DENI042,10,8,4,55,7,,
DENI042,11,8,4,55,6,,
DENI042,12,7,4,61,6,,
DENI042,13,7,3,57,7,,
DENI042,14,7,4,54,10,,
DENI042,15,7,3,63,6,,
DENI042,16,5,1,73,4,,
DENI042,17,6,2,71,5,,
DENI042,18,6,3,57,7,,
DENI042,19,6,3,58,4,,
DENI042,20,7,3,40,9,,
DENI042,21,7,3,31,11,,
DENI042,22,7,3,,,,
DENI042,23,8,3,20,8,,
DENI068,0,13,5,,,,0.6
DENI068,1,12,5,,22,,0.52
DENI068,2,11,5,,18,,0.46
DENI068,3,12,6,,23,,0.38
DENI068,4,14,8,,13,,0.3
DENI068,5,12,6,,15,,0.23
DENI068,6,11,5,,19,,0.15
DENI068,7,9,5,,24,,0.1
DENI068,8,9,5,,19,,0.09
DENI068,9,9,5,,24,,0.09
DENI068,10,9,5,,22,,0.08
DENI068,11,8,4,,19,,0.07
DENI068,12,8,4,,19,,0.08
DENI068,13,9,5,,27,,0.11
DENI068,14,9,4,,29,,0.13
DENI068,15,8,3,,18,,0.14
DENI068,16,7,2,,21,,0.14
DENI068,17,7,3,,27,,0.15
DENI068,18,8,4,,37,,0.17
DENI068,19,9,4,,30,,0.18
DENI068,20,10,5,,34,,0.21
DENI068,21,10,6,,30,,0.2
DENI068,22,9,5,,20,,0.21
DENI068,23,9,5,,27,,0.23
