station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,19,10,14,14,,
DENI042,1,18,9,19,10,,
DENI042,2,16,8,18,10,,
DENI042,3,16,7,,,,
DENI042,4,17,8,23,11,,
DENI042,5,17,8,12,16,,
DENI042,6,17,8,4,27,,
DENI042,7,18,9,2,36,,
DENI042,8,18,9,2,39,,
DENI042,9,18,9,12,32,,
DENI042,10,18,10,31,28,,
DENI042,11,16,10,33,31,,
DENI042,12,11,7,46,26,,
DENI042,13,7,5,61,13,,
DENI042,14,5,3,72,7,,
DENI042,15,5,2,41,24,,
DENI042,16,9,4,19,45,,
DENI042,17,9,4,3,57,,
DENI042,18,10,5,6,46,,
DENI042,19,10,4,11,36,,
DENI042,20,10,4,15,29,,
DENI042,21,10,5,18,24,,
DENI042,22,8,4,18,21,,
DENI042,23,9,4,21,16,,
DENI068,0,24,14,,38,,0.35
DENI068,1,23,13,,33,,0.35
DENI068,2,22,13,,31,,0.35
DENI068,3,22,12,,,,0.33
DENI068,4,22,11,,26,,0.28
DENI068,5,23,11,,40,,0.28
DENI068,6,22,11,,48,,0.29
DENI068,7,23,11,,50,,0.32
DENI068,8,24,11,,55,,0.34
DENI068,9,26,11,,57,,0.37
DENI068,10,24,11,,59,,0.39
DENI068,11,22,10,,53,,0.41
DENI068,12,23,12,,40,,0.43
DENI068,13,21,11,,38,,0.43
DENI068,14,18,9,,36,,0.41
DENI068,15,30,12,,62,,0.4
DENI068,16,32,12,,85,,0.46
DENI068,17,29,9,,88,,0.53
DENI068,18,29,10,,65,,0.59
DENI068,19,28,9,,54,,0.61
DENI068,20,28,11,,47,,0.63
DENI068,21,32,11,,47,,0.66
DENI068,22,29,12,,40,,0.69
DENI068,23,24,11,,30,,0.67
