station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,6,2,24,,,
DENI042,1,5,2,20,7,,
DENI042,2,5,2,,5,,
DENI042,3,5,2,17,4,,
DENI042,4,5,2,15,5,,
DENI042,5,5,2,13,5,,
DENI042,6,5,3,18,7,,
DENI042,7,4,3,43,7,,
DENI042,8,3,2,54,4,,
DENI042,9,2,1,61,3,,
DENI042,10,2,1,62,3,,
DENI042,11,3,1,66,2,,
DENI042,12,3,1,67,3,,
DENI042,13,3,1,67,2,,
DENI042,14,3,1,72,2,,
DENI042,15,4,1,75,2,,
DENI042,16,3,0.9,78,3,,
DENI042,17,4,1,79,3,,
DENI042,18,6,1,75,4,,
DENI042,19,7,2,74,4,,
DENI042,20,11,3,65,5,,
DENI042,21,8,1,76,3,,
DENI042,22,7,1,66,4,,
DENI042,23,7,1,45,6,,
DENI068,0,4,2,,17,,
DENI068,1,3,2,,22,,
DENI068,2,3,3,,,,
DENI068,3,3,3,,18,,
DENI068,4,2,3,,14,,
DENI068,5,2,3,,14,,
DENI068,6,2,3,,14,,
DENI068,7,4,3,,15,,
DENI068,8,6,2,,10,,
DENI068,9,10,1,,10,,
DENI068,10,12,1,,12,,
DENI068,11,12,1,,14,,
DENI068,12,11,1,,14,,
DENI068,13,11,1,,15,,0
DENI068,14,10,1,,11,,
DENI068,15,9,1,,12,,
DENI068,16,9,1,,9,,
DENI068,17,10,1,,13,,
DENI068,18,13,2,,15,,
DENI068,19,13,2,,18,,
DENI068,20,13,3,,21,,
DENI068,21,8,2,,14,,
DENI068,22,6,2,,27,,
DENI068,23,5,3,,11,,0
