station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,25,15,12,,,
DENI042,1,23,15,12,6,,
DENI042,2,23,15,,6,,
DENI042,3,21,14,8,6,,
DENI042,4,21,13,8,9,,
DENI042,5,20,13,6,14,,
DENI042,6,21,15,11,23,,
DENI042,7,26,19,28,22,,
DENI042,8,25,21,57,10,,
DENI042,9,19,19,62,10,,
DENI042,10,18,18,69,7,,
DENI042,11,13,15,78,6,,
DENI042,12,8,12,82,4,,
DENI042,13,7,8,83,5,,
DENI042,14,5,5,75,4,,
DENI042,15,5,5,80,5,,
DENI042,16,6,9,96,4,0.2,
DENI042,17,8,10,88,5,,
DENI042,18,8,9,82,5,,
DENI042,19,10,9,73,7,,
DENI042,20,8,6,100,5,,
DENI042,21,9,5,74,5,,
DENI042,22,11,7,57,6,,
DENI042,23,12,8,46,6,,
DENI068,0,27,17,,10,,0.42
DENI068,1,26,17,,10,,0.4
DENI068,2,26,17,,,,0.38
DENI068,3,24,16,,15,,0.37
DENI068,4,21,15,,15,,0.35
DENI068,5,20,14,,22,,0.34
DENI068,6,22,15,,31,,0.35
DENI068,7,28,18,,43,,0.36
DENI068,8,32,22,,29,,0.38
DENI068,9,29,20,,28,,0.39
DENI068,10,35,21,,35,,0.42
DENI068,11,31,19,,33,,0.43
DENI068,12,20,12,,27,,0.45
DENI068,13,18,9,,30,,0.47
DENI068,14,19,8,,53,,0.49
DENI068,15,12,10,,45,,0.5
DENI068,16,13,8,,20,,0.5
DENI068,17,15,10,,23,,0.51
DENI068,18,15,10,,25,,0.51
DENI068,19,16,10,,28,,0.5
DENI068,20,14,6,,18,,0.5
DENI068,21,12,7,,25,,0.49
DENI068,22,13,9,,17,,0.47
DENI068,23,13,10,,24,,0.45
