station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,19,7,81,6,,
DENI042,1,17,8,65,7,,
DENI042,2,16,9,57,5,,
DENI042,3,14,8,58,6,,
DENI042,4,13,8,50,9,,
DENI042,5,13,8,39,17,,
DENI042,6,13,7,49,15,,
DENI042,7,23,11,28,33,,
DENI042,8,17,10,46,26,,
DENI042,9,12,7,80,10,0,
DENI042,10,12,6,92,9,1,
DENI042,11,11,5,99,10,1,
DENI042,12,10,2,104,8,0.1,
DENI042,13,11,1,110,9,0.2,
DENI042,14,14,2,115,9,0.1,
DENI042,15,16,2,119,8,0.3,
DENI042,16,17,2,122,8,0.1,
DENI042,17,17,0.8,119,9,,
DENI042,18,15,,111,10,,
DENI042,19,15,,102,10,,
DENI042,20,14,,96,11,,
DENI042,21,15,0.7,88,14,,
DENI042,22,16,2,,,,
DENI042,23,14,2,75,5,,
DENI068,0,17,10,,14,,0.35
DENI068,1,17,11,,15,,0.29
DENI068,2,19,13,,14,,0.23
DENI068,3,21,13,,15,,0.17
DENI068,4,21,12,,,,0.13
DENI068,5,23,14,,39,,0.11
DENI068,6,25,13,,60,,0.1
DENI068,7,25,12,,55,,0.13
DENI068,8,21,10,,44,,0.15
DENI068,9,20,9,,30,,0.17
DENI068,10,21,10,,23,,0.17
DENI068,11,19,9,,21,,0.18
DENI068,12,17,8,,29,,0.18
DENI068,13,18,8,,28,,0.16
DENI068,14,18,8,,35,,0.15
DENI068,15,21,10,,37,,0.11
DENI068,16,21,10,,29,,0.09
DENI068,17,21,9,,31,,0.07
DENI068,18,17,7,,24,,0.06
DENI068,19,23,9,,23,,0.05
DENI068,20,15,6,,23,,0.04
DENI068,21,16,7,,26,,0.04
DENI068,22,17,7,,20,,0.02
DENI068,23,16,7,,12,,0
